Index	Sentence	Surprisal	PPL
25	good social effects gambling hard by on and to the of data economic legalized are come.	150.88282299041748	3.369592933440633e+65
26	studies having nearby gambling more some a that indicate casino makes problems likely.	135.56619501113892	7.510181381519083e+58
27	gambling be personal marriage may and with also associated bankruptcies problems.	117.30045318603516	8.768787455482031e+50
28	past has dramatic legalized over there of the a generation been expansion gambling.	133.1890411376953	6.970527037393057e+57
29	most have lotteries have well and as states instituted many casinos.	114.57254791259766	5.730933064143769e+49
30	gambling become big business but has very controversial.	75.61510276794434	6.905925368415076e+32
31	wind shook shattering kitchen the the a the from the in hurricane house window.	136.65075206756592	2.221608717368383e+59
32	we grabbed slammed surrendered hurricane in the the the some and to ran food door kitchen.	165.9925537109375	1.2292780125373801e+72
33	i afraid house ripped foundation would from was our be its.	121.89714241027832	8.694734169930529e+52
34	later wind house fell huddled that the on with the the night shaking we asleep sofa.	159.02860641479492	1.1621073037738974e+69
35	hurricanes limbs suck their can of off off and tear trees houses foundations.	131.00296211242676	7.831835526061568e+56
36	they heavy trigger mudslides that and can dump rains floods.	104.49176788330078	2.399927907998365e+45
37	hurricanes bring surge ocean lurches can a that a of onto also storm wall water land.	163.4769058227539	9.933861883447605e+70
38	scientists several look ancient to of for use methods evidence hurricanes.	127.58999347686768	2.5800618259557966e+55
39	strongest deposited windblown sand coastal the at of of the storms layers beach bottoms lakes.	159.51319026947021	1.8866803437932072e+69
40	trees passing preserve storm growth by of in a each drenched hurricanes record their rings.	156.31211280822754	7.68224312149974e+67
41	american cream exported different have preferences around but the ice is world countries different.	134.98582935333252	4.2034010006896653e+58
42	many enjoy ice flavored delicacies with people their cream local.	103.47688102722168	8.698381166090461e+44
43	tropical vanilla cream topped fresh in with some and places ice is bananas mangos.	129.34916591644287	1.4984042504102792e+56
44	i making cream child at a as remember ice home.	105.00011539459229	3.98997996609454e+45
45	we cream frozen then turning expose cold the a to the into the to poured mixture tub start crank it.	188.77505493164062	9.637506363002233e+81
46	eventually froze couldn't hand more enough the that any it i turn crank.	136.68323421478271	2.294956130625659e+59
47	then put half-frozen cream harden the into to of the i container ice freezer.	138.26263046264648	1.1135185680885117e+60
48	ice is milk sugar up whipped-in a or to of and cream mixture cream flavorings half air.	167.97793769836426	8.951409472002754e+72
49	butterfat cream makes smooth the and and in what milk is it silky.	123.63052606582642	4.9210215306924754e+53
50	high-priced ice is butterfat flavorings with and premium cream loaded natural.	126.39193725585938	7.786116674026905e+54
51	i riding mower chair my hurt when the the use lawn uncomfortable makes back.	149.30886840820312	6.982607794900526e+64
52	i levers me machine the in to two of the use front control.	112.59068298339844	7.897912781444264e+48
53	sharp lawn precisely blade the the of underneath each blades mower sever grass.	147.524094581604	1.1719260946393676e+64
54	mowing is task has me the and a lawn long it taught patience.	126.51988363265991	8.848859768320108e+54
55	lawn is revolving cut even a with to a that an mower machine blades grass height.	162.9170265197754	5.674996860731191e+70
56	blades powered machine motor the by the a may or may be muscle have.	131.00075340270996	7.814556364185721e+56
57	most power lawn is gas the a for common source mowers small engine.	131.30146598815918	1.0556067155918513e+57
58	electric are environment do create for because the lawnmowers better they not emissions.	134.84426879882812	3.648563050090628e+58
59	they need maintenance less run and to also less are expensive.	90.84019660949707	2.8274577397123696e+39
60	electric mowers much ordinary as an as lawn use electricity toaster.	121.7215347290039	7.294421612146515e+52
61	astronauts long their a for train time spacewalks.	88.25238704681396	2.1258112899898483e+38
62	much training conducted of their is underwater.	75.5462646484375	6.446527879621003e+32
63	they hours hour spend space may to in for will 8 10 the every in spend pool they floating.	187.3220558166504	2.253902783729604e+81
64	astronauts be perform repair outside station to and the the to on of practice able construction work space.	172.87274408340454	1.1958558348634076e+75
65	commanders flights always many backgrounds test the and of as shuttle are pilots have military pilots.	164.91037368774414	4.165482374699058e+71
66	other are doctors scientists experiments as who in and can astronauts trained engineers run space.	151.14274406433105	4.369781551828354e+65
67	early were men now much diverse all but crews young astronauts are more.	132.45143127441406	3.333693917593487e+57
68	team floated exterior shuttle the out the the of to of astronauts together space.	142.13855743408203	5.370208644257604e+61
69	they tools repair part telescope to on the the carried needed broken huge.	142.95751953125	1.2180409210191153e+62
70	astronaut bolts other replacement place one on while the the the the into loosened pipe fitted part.	168.8306965827942	2.1000996463129672e+73
71	computers been art time artists in a for by have used long experimental.	127.11771011352539	1.6088666690503826e+55
72	now are affordable computer have mainstream world that the and computers more widespread graphics entered art.	155.8111400604248	4.6549856584079835e+67
73	computer conferences art showcase graphics some the that science have exhibitions latest technology.	140.1045684814453	7.024913498776466e+60
74	brand conferences sprung devoted cultures up to two that the new have are bridging.	147.0622844696045	7.384798355300428e+63
75	computer specialist doctors medical surgical the to with and graphics works visualize conditions procedures.	150.68521690368652	2.765401573792833e+65
76	she digital help understand patient's to a within uses animation doctors structures body.	153.08501815795898	3.047745144599362e+66
77	seeing structures screen much squinting the an a at in on than internal animation is clearer x-rays.	169.5245246887207	4.203060288820823e+73
78	modern animation powerful education a for digital is tool.	97.89738464355469	3.28317432958203e+42
79	field graphics ask actually students as of must the broadens if computer we graphics help.	161.29138660430908	1.1167582790297801e+70
80	research suggest engaging imagery effective that can the and in does vivid digital be classroom.	154.41848945617676	1.1563728184617099e+67
81	reason came school place cliche the in to the he law first was.	132.11874437332153	2.390240701174758e+57
82	he change better to the for wanted things.	73.8244981765747	1.1523175793087906e+32
83	he evening school program had all-nighter one when the at and an recalled law he director pulled.	166.39209461212158	1.8330255662990595e+72
84	they finished petition evicted sunrise a at for finally drafting several families.	135.76190185546875	9.133659737904433e+58
85	past legal has relentlessly over four the up the decades of cost education gone.	142.8539810180664	1.0982359958223078e+62
86	private school increased by of since 1970s a four the law tuition factor.	127.13513040542603	1.6371391384134785e+55
87	market law new eventually the to for for and could admission school lawyers crash.	147.03890419006348	7.214142470384427e+63
88	law faculty have experience practicing in school often minimal actually law.	108.49269008636475	1.3115251749035472e+47
89	professors writing review prestigious on for focus law articles journals.	114.41958808898926	4.918081582855823e+49
90	law often theoretical topics law england the on in with like schools emphasize classes property feudal.	179.046630859375	5.740685904979585e+77
91	pharmacists increasingly preventive in are involved care.	87.90182876586914	1.4971978066743758e+38
92	they becoming health people pharmacies because often to are front-line advisers go.	131.64037132263184	1.4814495319913662e+57
93	pharmacists often source public a about of are good information health.	119.40340423583984	7.181903742738224e+51
94	doctors pharmacists know drug side with a and because about consult they lot interactions effects.	158.49736213684082	6.831715499304335e+68
95	pharmacists prescription patients advice use to about of and the dispense drugs offer safe medications.	143.03590393066406	1.3173579332029257e+62
96	they conduct wellness provide and and also health screenings vaccines.	97.9530143737793	3.470992124829643e+42
97	pharmacists professional pass order licensed must two to and in have degrees exams be.	159.24257946014404	1.439373635418563e+69
98	i pharmacy chose as i be the to as a think profession me much chose pharmacist.	148.10462951660156	2.0942250176959552e+64
99	i fascinated arranged pharmacies by in a the as was neatly bottles child.	146.95779418945312	6.652104899524911e+63
100	i it's i impact have my but that of the on know cliche love i lives patients.	161.94420433044434	2.1452322484644508e+70
101	person his own potentially situations each to or has her response stressful.	125.70822715759277	3.929971350534654e+54
102	person devastated find fulltime one by another may while may be unemployment working stressful.	149.08821487426758	5.600013019497419e+64
103	are stresses stuck there in like everyday being traffic.	92.9296875	2.284812079940995e+40
104	are traumatic such loss there or a as of also stresses divorce child.	128.3170623779297	5.338166613723293e+55
105	people different stress some to can of adapt levels.	95.16044425964355	2.126453241280128e+41
106	not effectively take toll if though a with can on dealt stress real health.	140.8964719772339	1.5508160939485532e+61
107	remember your stress it harmful that that will to if or it's reaction determines be beneficial.	150.29292106628418	1.8680405021620765e+65
108	my was i incredibly worried when and company downsizing felt stressed.	117.9815411567688	1.732735570162555e+51
109	my race i felt times would no at for and heart reason even dizzy.	135.43375396728516	6.57857774390109e+58
110	then started yoga manage stress to to i taking try my level.	125.21728992462158	2.4053487488054347e+54
111	man jet tuxedo stripes the with a wore black satin.	98.36270904541016	5.228555995462952e+42
112	it made fabric latest with the in was rich cut style.	102.20905494689941	2.4480966746805757e+44
113	clearly had tailored fit perfectly as the he it it man.	99.8865008354187	2.3996954576937296e+43
114	it something stylist picked event like would for a out a looked professional have formal.	148.74445867538452	3.970979238143331e+64
115	tuxedo still today's are personal wedding while in the is preferred grooms making statements attire.	158.65044403076172	7.961820718388018e+68
116	shorter are edge fashion on of the for jackets cutting wedding men.	123.9085464477539	6.498273453436771e+53
117	grooms also their colorful satin up and with are jazzing tuxedos shirts ties.	144.5583724975586	6.038144313807714e+62
118	tuxedo is dinner black lapels a with a jacket tailless jacket silk.	125.76482772827148	4.1588255162764834e+54
119	black trousers perfect tuxedo should to a the tie be match jacket.	110.95717525482178	1.5420162157055227e+48
120	shirt be white be match lapels the and should the should the and always plain tie black jacket.	151.23465251922607	4.790436212542597e+65
121	concert went the in blind pianist adulthood.	91.58005428314209	5.925325702368938e+39
122	her was genetic slowly eyes by that a the blindness caused condition damaged.	136.7451934814453	2.4416474473135385e+59
123	she interviewers blind advantage that to an a told being was pianist.	131.73604106903076	1.630180538286367e+57
124	she visual she more her no could so on had distractions concentrate fully music.	153.38057136535645	4.095772023034724e+66
125	government blindness insufficient activities the for of as the defines vision ordinary life.	138.498046875	1.409086039605836e+60
126	establishing legal resources focused blind by of on the can the parameters blindness be legally.	151.04657173156738	3.969105232101193e+65
127	overlook vision do meet this those but the may who who have problems not standard.	138.80257987976074	1.910708852398138e+60
128	developing blindness is caused disease deficiencies in by in and countries children usually infectious nutritional.	170.0832462310791	7.348780951379333e+73
129	causes be medicine supplements these by can and often prevented vitamin.	124.1478681564331	8.255323192685291e+53
130	developed blindness more be genetic in by to countries is likely caused problems.	127.12637329101562	1.6228651145220896e+55
131	one knows taste your your no a to how from really exactly gets mouth brain.	155.67493057250977	4.062218861380515e+67
132	scientists process molecule touches bud the a a when of think begins food taste cell.	157.03406429290771	1.5813485083319562e+68
133	cell taste taste cell the to the a beneath carries message nerves.	129.7300672531128	2.193069247284261e+56
134	it once taste responded tastes that to of four each one the was believed bud basic.	162.65667819976807	4.3741914451166465e+70
135	is bud tongue only were something that on of would a the the if taste tip respond you eating sweet.	185.70203018188477	4.4603299466319264e+80
136	scientists think taste be basic that can all the a to of now single bud sensitive tastes.	158.17245197296143	4.936544780660512e+68
137	my taste very i eat very flavors of to so with sense isn't good tend foods strong.	157.09583187103271	1.6821042634930843e+68
138	i lots sauce drink coffee so very of with and no like hot i my cream it's bitter.	163.15544891357422	7.202962530695031e+70
139	i even sweetness so make i extra when can't taste well i cookies add sugar.	133.54494428634644	9.950213275713258e+57
140	hip are problem individuals a for fractures real aging.	103.18274688720703	6.481829465682657e+44
141	patients faced break process with of and of the the the are pain difficult healing.	134.5728087425232	2.781174578907504e+58
142	families adjust loss to the to of have patient's independence.	102.56840944290161	3.5066646767115606e+44
143	society fractures substantial time and and the for in hip involve expense hospital.	140.9153594970703	1.5803855313120975e+61
144	halfway i sound snapping fingers through a the like race heard someone their.	141.46486473083496	2.7378530591298844e+61
145	i crunch knew my was a that and felt i instantly foot broken.	120.33223724365234	1.81813710456136e+52
146	step running every on like felt spikes.	84.22977447509766	3.806503789554897e+36
147	doctor's afterward clearly fracture at the the the office x-ray showed.	114.82754421234131	7.39552180569187e+49
148	are different bone there of a few types fracture.	83.84660911560059	2.594894259010871e+36
149	closed fractures is skin intact in the the or but simple bone broken is.	133.58330535888672	1.033932987748374e+58
150	open fractures bone punctured produced wound in the and or the an compound broken has skin open.	160.66239881515503	5.953786469408085e+69
151	new piercings infected not cleaned can if ear become they're carefully.	136.4343967437744	1.7893926437816289e+59
152	signs include swelling earlobe of around or the infection tenderness redness.	115.17767906188965	1.0496160306418862e+50
153	you symptoms area ointment if the some these and see clean apply.	123.17068862915039	3.1070654653507453e+53
154	redness don't contact health provider if and the away swelling go your care.	135.99857997894287	1.1572650343547268e+59
155	local has new reduce a to hospital initiated measures infections.	116.17818927764893	2.854608277590139e+50
156	they improved washing ensured patients isolated patients and from that have hand habits infected are other.	156.3102321624756	7.667809120483383e+67
157	hospital seen rates new began the the since has infection drop measures.	139.02125358581543	2.3777341732548876e+60
158	scrubbing soap delays increases infection a or the with which of wound alcohol healing risk.	159.0531349182129	1.1909645221278587e+69
159	band-aids risk holding moisture can of in the by and increase infection heat.	139.1994218826294	2.841455164983354e+60
160	fortunately skin easily treated are can once most infections be they diagnosed.	120.37090301513672	1.889813561404557e+52
161	modern started sixteenth at of the the opera end century.	102.74378681182861	4.178877710144459e+44
162	it effort imitate tragic as to an and began rediscover greek performance.	134.19660663604736	1.909175058838257e+58
163	early opera tales their matter of for from founders chose antiquity subject.	140.3091287612915	8.619466412424163e+60
164	later branched sources musical out of into and operas different stories traditions.	133.36934566497803	8.347777738314272e+57
165	opera art singers perform combines music an which a and in and that is form musicians play words.	163.01391220092773	6.252339360175681e+70
166	it many spoken such scenery of of and the as incorporates elements theatre acting costumes.	150.58585739135742	2.503841986326424e+65
167	performances typically opera accompanied in and an an by are given house orchestra.	131.09569931030273	8.592881282553722e+56
168	opera has hard role production the the the to in singer worked win new.	147.45355224609375	1.0921042005012858e+64
169	her is just about job not singing.	63.773226737976074	4.970046653749638e+27
170	acting presence interpretation critical and all stage musical are.	101.07891082763672	7.907026771597268e+43
171	her strong is star but of the the pure voice certainly show.	107.52054691314697	4.96112552531584e+46
172	painter many mind painting a in a must while keep elements completing.	119.245361328125	6.132003828939132e+51
173	she use elements strong lighting to like of and has solid design composition.	114.90555572509766	7.995558247206254e+49
174	she execute strokes to with the has brush skill.	96.41283416748047	7.439810326161982e+41
175	most content reveal painter's the the a the of should of importantly painting glimpse soul.	156.41266345977783	8.494868108103056e+67
176	long painters employed skilled creative as as than ago were more artisans artists.	133.7400312423706	1.2093655082333082e+58
177	however painters social scholars royal the and the of of prominent had status members court.	161.57913208007812	1.4891054499386282e+70
178	they their decided subject established relationship patrons on and with and a signed work its imagery personal their.	180.11438941955566	1.6698806653816008e+78
179	painter learned less scene painting as to the on a on and the i focus actual more itself.	159.49222660064697	1.847540294816435e+69
180	artist's is camera has everything field an that within a to of eye not lens record its vision.	162.75296306610107	4.816302687942336e+70
181	i nature useful more needed painting but for than a found provides information is good.	138.93949127197266	2.191060541927474e+60
182	eagle is bird the an owl impressive.	77.6359133720398	5.210132583010916e+33
183	it ear stick that like up has tufts horns.	100.87886238098145	6.473412360543595e+43
184	its orange are creepy they right and could like through large eyes downright look pierce you.	149.75550651550293	1.0914154926638903e+65
185	owl night swiftly darkness this and the at through hunts flying silently.	127.24701404571533	1.8309481199916706e+55
186	owl have endangered are while some species become others thriving.	97.56898736953735	2.3641379770982556e+42
187	barred has well previous the beyond owl spread its habitat.	113.02142524719238	1.215014110717272e+49
188	early suggest have barred invasion that the may findings logging facilitated owl's.	157.5167694091797	2.5624993366202255e+68
189	owl thick gripped her the a with on and landed branch it talons.	128.73652458190918	8.120116222903964e+55
190	she her her settled half-closing to an and pressed wings sides down eye.	149.2014946937561	6.271708102199313e+64
191	she been glow eyes might but the a for of have statue her.	128.95249938964844	1.007764168023327e+56
192	it's watch bear floating ice to across a unnerving polar stalk sea.	128.34520435333252	5.49052697272058e+55
193	it's worse are frigid directly animal when the the in beneath even you submerged waters huge.	165.03386735916138	4.713005225035186e+71
194	overhead paws ice bear its down the the on as giant set polar pursued prey.	159.07926559448242	1.2224953979396613e+69
195	part crew bear i months shots as the a of for these film polar documentary spent capturing.	169.50689315795898	4.129603383842857e+73
196	polar are animals people other confusion one the will than of that for or bears few attack reasons fear.	197.21891975402832	4.478046264059545e+85
197	they hunger live environment may of in out because a attack they food-scarce.	142.8256402015686	1.0675480063591952e+62
198	they people careful their will on up to sneak slowly conserve energy.	114.47798252105713	5.213820896115375e+49
199	seal important polar diet the of an the is part bear's.	123.33171844482422	3.6499319228255717e+53
200	hunting wait breathing stalk are ice when by or on will a that the they seal's hole seals basking.	195.45369148254395	7.6640738075535995e+84
201	polar crawl forward place looks the and when around will in the bear quietly freeze seal.	150.17913818359375	1.6671359247398609e+65
202	medieval was structure primarily the for a castle not built defense.	107.18297481536865	3.5397656969132e+46
203	its was its to purpose dominate surroundings.	84.03520584106445	3.133474626887969e+36
204	castle control day's a within could a easily lands walk.	118.3020133972168	2.3873253873757398e+51
205	times peasants property brought walls during and inside for of could the attack livestock be castle's protection.	177.6437587738037	1.4115757213144348e+77
206	spectacular dramatic provide stormy many in of of a the castles locations record history regions.	161.12627029418945	9.467821870236675e+69
207	today stand rocky overlooking landscapes villages and they atop cliffs beautiful quaint.	134.70145225524902	3.162987086354098e+58
208	past were battles intrigue in to the and they home plots.	113.93898963928223	3.0414065294358886e+49
209	leaving station saw hotel magnificent built upon above on the a a train we our looming castle cliff.	177.82818603515625	1.6974614572809949e+77
210	thick walls inner hundreds river the of the an above outside sheltered courtyard feet.	147.97399520874023	1.83776334183639e+64
211	our rooms incredible scary an but tower had slightly view.	115.09536838531494	9.666814444916835e+49
212	climbing feet pyramid gestured small entranceway after the the into up of the a fifty side man me black.	189.78070163726807	2.634580619802799e+82
213	led pyramid's this the the into at chamber center.	106.9343900680542	2.760676588169426e+46
214	i him dark passage down the followed steep narrow.	92.28583145141602	1.2001274165963804e+40
215	smell was air thick the the the inside and pyramid chalky was.	118.98698139190674	4.73575729393274e+51
216	more tomb pyramids pride than of the the the the of just king represented nation.	141.14310693740845	1.9845977817615382e+61
217	care builders their is the the that in pyramid took craft evident.	129.80320930480957	2.35948670415753e+56
218	stones pyramid precisely together structure the and the the until covering were fitted polished gleamed.	155.35263633728027	2.943016590997007e+67
219	architects still solve pyramids constructed to of the how are working mysteries were.	135.17774772644043	5.09272134353414e+58
220	think were pyramid's raise blocks some the inside to ramps built walls stone.	143.85180950164795	2.9788393238831996e+62
221	others ramps exterior pyramid that the the up of speculate zigzagged walls.	130.48664617538452	4.673372471634019e+56
222	even rock takes strength and beginner climbing courage.	78.00245380401611	7.516839235769985e+33
223	climbers learning try large who can the on are sport scrambling boulders.	139.62815380096436	4.362512798691037e+60
224	once comfortable begin ropes climb rock with can that to they're they using safely vertical faces.	164.40223693847656	2.5060187435102537e+71
225	boys were rock all the the of on to trip new climbing.	117.04972743988037	6.824184113926634e+50
226	many afraid of were heights.	58.85537338256836	3.6354978354575466e+25
227	having else their harnesses them down and someone check knots helped calm.	122.73902893066406	2.0178225853365745e+53
228	adults climbing appropriate the for up set routes beginners.	108.12405490875244	9.071527216339336e+46
229	free-climbing particular rock one of is style climbing.	95.2270245552063	2.272852708871847e+41
230	climber solely skill strength rock the and a on to relies her physical ascend face.	174.60224151611328	6.742019718679757e+75
231	rope are equipment and the bolts only used.	70.81041526794434	5.656823288047433e+30
232	they meant stop she to if the are only climber falls.	110.5713415145874	1.0483914643876971e+48
233	i skied trail buddies me down that the to hesitantly steep my convinced try.	148.82086753845215	4.286290128224211e+64
234	i bad i myself down a and made turn found tumbling.	112.97574520111084	1.1607607909447828e+49
235	i came flat slope to at of a a the finally stop part.	118.21709442138672	2.1929653711688286e+51
236	my were be my were snow hill to in up and a the skis nowhere found poles lodged drift.	181.1053466796875	4.498344436808473e+78
237	major professional is use poles a how of strength skiers they ski.	129.4691925048828	1.6894909950634148e+56
238	proper ski improves balance flair skiing of to and use poles their adds their.	152.7788486480713	2.2439383420188793e+66
239	it need body regain balance the to for while minimizes upper movements lost skiing.	144.42172050476074	5.2669146680683885e+62
240	new designs boots skiers more and ski stiffer let turn quickly.	122.07936096191406	1.043260633630319e+53
241	faster turns twisting legs but the the and on tighter increase force.	119.45732116699219	7.579759146609777e+51
242	has more particularly skier's this to the to in led injuries ligaments knee.	140.3406982421875	8.895919269491306e+60
243	accordion portable instrument an with a two is musical keyboards.	104.54368829727173	2.5278246545341753e+45
244	keyboard used notes chords one the for for is individual other.	113.749680519104	2.5168571548461285e+49
245	accordions sound blow reeds with through that produce bellows air.	122.85839605331421	2.273649215490064e+53
246	accordionist keyboards closing an while the both and plays opening bellows.	143.99705600738525	3.444505117508846e+62
247	apartment self-contained is building an that a a of is home part.	110.29425430297852	7.946685569658219e+47
248	apartment more as kitchen an one as and may or a a have rooms well bathroom.	155.92106819152832	5.195884972843071e+67
249	apartments single others some for for are people families.	100.01644897460938	2.73269957487027e+43
250	building garage facility storage the a or can a have laundry extra space.	125.7227554321289	3.987483820111488e+54
251	apple fruit green yellow an that or a can is be red.	103.07302951812744	5.808285463634216e+44
252	apples thin sweet seeds skin and a have crisp pulp inside.	106.71977519989014	2.2274577710124848e+46
253	very apples used cider some to tart are make.	99.40436553955078	1.4817243942787964e+43
254	apples eaten roasted pies can in or be raw baked.	99.14640140533447	1.144814261240675e+43
255	arson criminal burning wildland the a of or is act building.	127.34882354736328	2.0271754752976952e+55
256	fire determines was accident a a or if by investigation fire caused arson.	114.42111206054688	4.925582313304371e+49
257	arson done damage collect can to to or be cause others insurance.	122.06799030303955	1.0314652605169797e+53
258	severity depends were the the whether of on crime people harmed.	112.45734930038452	6.912040125441651e+48
259	automobile is vehicle passengers an a or for car wheeled transporting.	109.27782344818115	2.8757803901290162e+47
260	car powered electric a by or can a be gasoline engine.	93.52334880828857	4.136893271110146e+40
261	driver car other just the on the steers roads passengers sit.	116.14121675491333	2.7509934616197117e+50
262	automobiles size doors trunk in and of of the vary number type.	122.49556112289429	1.581780631146341e+53
263	axe tool split wood the to a and is used cut.	105.26765632629395	5.213894814088733e+45
264	axe consists attached the a a of to usually head handle.	116.75213813781738	5.067681869610969e+50
265	historically heads made then of and axe were stone metal.	104.88524436950684	3.5569917897721745e+45
266	axes used firemen buildings by and are woodcutters entering.	111.2379379272461	2.041844290754984e+48
267	banana long grows soft inside a that with a in a is fruit bunchs edible.	146.20251655578613	3.125691995271165e+63
268	banana be purple have brown a can and when or ripe yellow red small spots.	136.17373943328857	1.3788074331023025e+59
269	greatest are countries india the or as producers tropical such ecuador.	130.09603691101074	3.16221174901869e+56
270	unripe plantains staple often potatoes and like and bananas are foods cooked.	123.98357105255127	7.004558307191355e+53
271	bed piece used sleep sex a of a or a as to is furniture place have in.	159.75730895996094	2.4083395902911642e+69
272	bed made box sheets covers a a a and of and plus is mattress spring pillows.	141.08835220336914	1.878853087299232e+61
273	waterbeds is water it filled in with in the and with mattress filled airbeds is air.	134.5766372680664	2.7918427855429255e+58
274	type is fabric suspended another the above of a the bed hammock sling ground.	135.75608253479004	9.0806623967416e+58
275	bee flying black body a with and six a a and is insect yellow legs.	134.7736644744873	3.39984241096805e+58
276	bees pollen they make between nectar as to spread flowers collect honey.	108.48094940185547	1.2962170116009563e+47
277	bees social live colony hive and a a in in are insects together located.	132.57410383224487	3.7687882533492564e+57
278	many have attack feel and if can bees stingers they threatened.	113.69356870651245	2.379520864083297e+49
279	bicycle vehicle pedals a with and a a two on is wheels frame.	115.728187084198	1.8201746071759546e+50
280	bicycle propelled cyclist a the a the by of on is pedalling saddle.	124.53989124298096	1.2217646172685992e+54
281	wheels rubber inner full the an with of have tires tube air.	131.36318969726562	1.1228155296658366e+57
282	people bicycles recreation for and use transportation racing.	86.24954271316528	2.868801286705461e+37
283	blacksmith objects iron a or by creates forging steel.	105.39466190338135	5.919977916981183e+45
284	blacksmith bends iron change shape a on to and an hammers hot anvil its.	160.7902421951294	6.765734156780321e+69
285	blacksmiths thick handle tongs a the and with wears apron metal.	128.16661262512207	4.592536613128482e+55
286	blacksmiths objects horse iron like or make weapons shoes furniture.	117.63522338867188	1.2255425525369006e+51
287	blender kitchen used ingredients food a to a or is appliance mix puree.	133.2015552520752	7.058305096841994e+57
288	blenders glass container blade a with in or a the have plastic rotating bottom.	131.0654525756836	8.336866013719495e+56
289	blenders used milk fruit to and are make shakes smoothies.	115.23998022079468	1.1170883034631462e+50
290	blenders also make alcoholic crushed to with are used cold drinks ice.	121.25920867919922	4.594150406539542e+52
291	boy young child not puberty a who a is male has undergone.	105.67377090454102	7.825923274434413e+45
292	term used sex relative the to to is indicate distinctions girls.	123.7708969116211	5.662621700479879e+53
293	traditionally play games other like and each to with boys rough fight.	123.21742916107178	3.2557388279836297e+53
294	adult behaving is referred an as to a male immaturely often boy.	111.81253051757812	3.6271457849833953e+48
295	broccoli plant family a the in is cabbage.	83.49862289428711	1.832277166381503e+36
296	broccoli green head tough a a and has flower thick stalk.	113.07380676269531	1.2803547730676164e+49
297	broccoli high fiber nutrients in and is vitamins other.	96.56243133544922	8.640345087431905e+41
298	broccoli boiled eaten can or be stir-fried raw.	89.60435390472412	8.21630316222409e+38
299	butterfly flying large a with a four is insect wings.	95.72858333587646	3.753146380992436e+41
300	wings be colorful the can of and butterflies very patterned.	100.29910469055176	3.625331352834862e+43
301	metamorphosis transformation butterfly the a a of into is caterpillar.	107.65026092529297	5.648254998135437e+46
302	people butterflies colorful some of because collect their wings.	95.02306365966797	1.853498337973682e+41
303	carpenter artist laborer wood a or with an who is manual works.	127.44356060028076	2.228615377342758e+55
304	carpenters repair furniture other and and build houses boats objects.	113.6469497680664	2.27113614652194e+49
305	carpenters tools hammers pliers as and use such saws planes.	122.0204176902771	9.835446546141109e+52
306	luthier carpenter repairs instruments a that a and is makes musical.	128.05908679962158	4.124342796154128e+55
307	cats small animals tail with and four a are furry legs.	101.793044090271	1.6149435435880728e+44
308	cats themselves their like by to groom licking fur.	94.71950340270996	1.368225424962312e+41
309	cats mice are fed owners can but or by hunt birds often their.	130.86244201660156	6.805130472369625e+56
310	claws are they sharp the so of that cats retractable keep.	120.2176742553711	1.6213342472548094e+52
