Index	Sentence	Surprisal	PPL
117	grooms are jazzing their tuxedos shirts satin ties.	5.803567886352539	331.4801360300381
118	tuxedo jacket is dinner jacket silk lapels.	6.111448764801025	450.99162288735596
119	tie trousers be match tuxedo jacket.	6.641824245452881	766.4919879254603
120	shirt be tie be match jacket lapels.	7.190400123596191	1326.6339169587498
121	concert pianist went adulthood.	8.199392318725586	3638.7384421321144
122	her blindness was caused condition damaged eyes.	7.047091007232666	1149.5099581954635
123	she told interviewers being blind was advantage pianist.	6.843191623687744	937.4764370240986
124	she had distractions she concentrate her music.	7.980488300323486	2923.3581923705196
125	government defines vision insufficient activities life.	9.722134590148926	16682.817727430054
126	establishing parameters blindness resources be focused blind.	8.769121170043945	6432.516891047034
127	overlook have vision problems do meet standard.	8.772156715393066	6452.072754116875
128	developing countries blindness children is caused disease deficiencies.	7.264767169952393	1429.0528625779293
129	causes be prevented medicine vitamin supplements.	8.234781265258789	3769.815217287698
130	countries blindness is be caused problems.	7.907693862915039	2718.114887406361
131	one knows taste gets your mouth your brain.	7.442647457122803	1707.2641519346732
132	scientists think process begins molecule food touches taste bud cell.	7.845277786254883	2553.6469330441405
133	cell carries taste message taste nerves cell.	8.860008239746094	7044.5407895536755
134	it was believed taste bud responded tastes.	8.223904609680176	3729.034416969378
135	is taste bud tip tongue respond you were eating something sweet.	6.9206037521362305	1012.9313694350443
136	scientists think taste bud be tastes.	7.819223880767822	2487.973694288042
137	my sense taste tend eat foods flavors.	8.524913787841797	5038.752385397325
138	i like lots sauce i drink my coffee cream.	6.1844282150268555	485.1354911054294
139	i can't taste sweetness make cookies i add sugar.	6.0499653816223145	424.0983481938412
140	hip fractures are problem aging individuals.	7.871927738189697	2622.616436127962
141	patients are faced pain break process healing.	8.262428283691406	3875.493481297598
142	families have adjust loss independence.	8.402312278747559	4457.3615032148755
143	society hip fractures involve expense time hospital.	8.809911727905273	6700.327788943713
144	race i heard sound someone snapping their fingers.	7.1572160720825195	1283.3332479516287
145	i felt crunch i knew my foot was broken.	5.735193252563477	309.57279071422926
146	step felt running spikes.	9.501708030700684	13382.565151965187
147	doctor's office showed fracture.	8.107917785644531	3320.656507698308
148	are types bone fracture.	9.295573234558105	10889.706176856565
149	closed fractures bone is broken skin is.	7.26967716217041	1436.086755059899
150	compound fractures broken bone has punctured skin produced wound.	6.292850971221924	540.6926329229136
151	piercings become they're cleaned.	6.148573875427246	468.04941381899
152	signs infection include swelling redness earlobe.	7.328758239746094	1523.4887890927716
153	you see symptoms clean area apply ointment.	6.552696704864502	701.1323737956413
154	redness swelling don't go contact your health care provider.	5.461108684539795	235.35821778708183
155	hospital has initiated measures reduce infections.	7.649363040924072	2099.307990189897
156	they have improved hand washing habits ensured patients are isolated patients.	7.181412220001221	1314.7636833735958
157	hospital has seen infection rates drop measures began.	7.372564792633057	1591.7109607978987
158	scrubbing wound soap alcohol delays healing increases risk infection.	7.480184078216553	1772.567036881357
159	band-aids increase risk infection holding heat moisture.	7.572059631347656	1943.1383114907137
160	infections be treated they are.	7.037487506866455	1138.523477663459
161	opera started end century.	8.23660945892334	3776.7134733371417
162	it began effort rediscover imitate tragic performance.	9.477834701538086	13066.862203317562
163	founders opera chose tales antiquity their matter.	9.299054145812988	10927.678328152802
164	branched sources stories traditions.	7.9501752853393555	2836.0720287559666
165	opera is form singers musicians perform play combines words music.	7.749366283416748	2320.1016617421596
166	it incorporates elements theatre acting scenery costumes.	9.216092109680176	10057.683107065865
167	performances are given opera house accompanied orchestra.	6.250030517578125	518.0286334064095
168	opera singer has worked win role production.	8.166097640991211	3519.5824556113544
169	her job is singing.	6.9201226234436035	1012.4441363098643
170	acting stage presence interpretation are critical.	8.97535228729248	7905.802695865854
171	her pure voice is star show.	7.899792671203613	2696.723161937518
172	painter keep elements mind completing painting.	8.29279899597168	3995.0005503964
173	she has use elements design composition lighting.	8.485702514648438	4844.999953117701
174	she has execute brush strokes skill.	8.376384735107422	4343.27840639599
175	content painting reveal glimpse painter's soul.	8.176177978515625	3555.2404551009513
176	painters were employed artisans artists.	6.644596576690674	768.6199058909283
177	painters had status scholars members royal court.	8.515326499938965	4990.675248538381
178	they signed their work decided its subject imagery established relationship their patrons.	8.415777206420898	4517.78544253212
179	painter i learned focus scene painting itself.	7.9291791915893555	2777.1463636496196
180	artist's eye is camera lens has record everything its field vision.	7.2540364265441895	1413.8000463830122
181	i found provides information is needed painting.	7.701047420501709	2210.6622726497967
182	eagle owl is bird.	7.1839141845703125	1318.0572940566226
183	it has tufts stick horns.	7.871932506561279	2622.628941767462
184	its eyes are creepy look they pierce you.	6.089537143707275	441.21714374495116
185	owl hunts night flying darkness.	9.285276412963867	10778.152126835836
186	owl species have become endangered others are.	7.394046306610107	1626.273217784729
187	barred owl has spread its habitat.	7.424774169921875	1677.0208085105598
188	findings suggest logging have facilitated owl's invasion.	7.671828746795654	2147.0041843286044
189	owl landed branch gripped it her talons.	8.505727767944336	4943.00027007256
190	she pressed her wings her sides settled half-closing eye.	6.916237831115723	1008.5186309201792
191	she have been statue glow her eyes.	7.3518805503845215	1559.1257872626688
192	it's unnerving watch bear stalk floating sea ice.	6.788328170776367	887.4286917311503
193	you are submerged waters animal.	8.568711280822754	5264.341159406629
194	paws set ice bear pursued its prey.	7.833713531494141	2524.2860051735925
195	part film crew bear documentary months capturing shots.	9.107964515686035	9026.902061082696
196	bears are animals attack people reasons fear confusion.	7.2792816162109375	1449.9460331589678
197	they attack hunger they live environment.	8.621829986572266	5551.536340670657
198	they sneak people conserve their energy.	7.812763214111328	2471.951538234457
199	seal is part bear's diet.	7.12830924987793	1246.7672120657141
200	hunting they wait seal's breathing hole stalk seals are basking ice.	7.2326154708862305	1383.8371608171717
201	bear crawl freeze place seal looks.	8.94822883605957	7694.252003764841
202	medieval castle was structure built defense.	7.399350643157959	1634.9224371563114
203	its purpose was dominate its surroundings.	6.977194309234619	1071.9067053312388
204	castle control lands day's walk.	8.816733360290527	6746.191215846576
205	times attack peasants livestock property be brought castle's walls protection.	8.784307479858398	6530.948600943203
206	castles locations provide record history regions.	8.557368278503418	5204.965113366799
207	today they stand cliffs overlooking landscapes quaint villages.	8.466936111450195	4754.924569516499
208	past they were home battles plots intrigue.	9.279025077819824	10710.98444823048
209	leaving train station we saw our hotel looming castle built cliff.	7.045681476593018	1147.8908300622331
210	walls sheltered courtyard hundreds feet river.	9.155264854431152	9464.136744174897
211	our tower rooms had view.	8.454989433288574	4698.456987616318
212	climbing feet side pyramid man gestured me entranceway.	7.734812259674072	2286.5793808288454
213	led chamber pyramid's center.	8.681631088256836	5893.651821993917
214	i followed him dark passage.	7.474784851074219	1763.0223350178796
215	smell pyramid was air was thick.	7.696828842163086	2201.356063959
216	tomb king pyramids represented pride nation.	8.371634483337402	4322.695665762311
217	care pyramid builders took their craft is.	8.820908546447754	6774.416702352619
218	stones covering pyramid were fitted polished structure gleamed.	8.768617630004883	6429.278676594183
219	architects are working solve mysteries pyramids were constructed.	6.501675128936768	666.2567647748781
220	think ramps were built pyramid's walls raise stone blocks.	7.602462291717529	2003.1220986928665
221	others speculate ramps zigzagged walls pyramid.	7.475388050079346	1764.0861091378702
222	rock climbing takes courage strength.	7.852527618408203	2572.227717086478
223	climbers are learning sport try scrambling boulders.	6.459723949432373	638.8846677493756
224	they begin using ropes climb rock faces.	8.062983512878418	3174.7479199339277
225	boys trip were rock climbing.	7.9326348304748535	2786.759779294529
226	were heights.	8.992803573608398	8044.980001618361
227	having someone check their knots harnesses helped them calm down.	6.810727596282959	907.5308828811089
228	adults set climbing routes appropriate beginners.	8.581277847290039	5330.913267826607
229	free-climbing is style rock climbing.	5.003324508666992	148.9073810036125
230	climber relies her skill strength ascend rock face.	7.525155544281006	1854.1015985634324
231	rope bolts are equipment used.	7.203913688659668	1344.6831507857528
232	they are meant stop climber she falls.	7.3777008056640625	1599.9070385985779
233	i skied trail my buddies convinced me try.	6.5515828132629395	700.3518231380039
234	i made turn i found myself tumbling down.	5.887842178344727	360.62627700508796
235	i came stop part slope.	9.04998779296875	8518.433939145141
236	my skis were be found my poles were lodged snow drift hill.	7.13112735748291	1250.2856916261126
237	strength skiers is they use poles.	7.224305152893066	1372.384686721032
238	use poles improves their balance adds flair their skiing.	8.699254989624023	5998.441650889032
239	it minimizes need body movements regain lost balance skiing.	7.968079090118408	2887.3057796772973
240	designs stiffer boots let skiers turn quickly.	6.624507904052734	753.3334090090699
241	turns increase twisting force legs.	8.564351081848145	5241.4375529078425
242	has led injuries ligaments skier's knee.	7.386221408843994	1613.59745407037
243	accordion is instrument keyboards.	7.077640056610107	1185.1682855516851
244	keyboard is used notes chords.	7.118320465087891	1234.375514732512
245	accordions produce bellows blow air reeds.	6.5905070304870605	728.1499705525014
246	accordionist plays keyboards opening closing bellows.	7.357849597930908	1568.4601140229713
247	apartment is home is part building.	6.3019890785217285	545.6561844117558
248	apartment have rooms kitchen bathroom.	7.262260437011719	1425.4750948209573
249	apartments are people others families.	7.8253889083862305	2503.3594990514657
250	building have garage facility storage space.	7.591359615325928	1981.0050884573686
251	apple is fruit be yellow.	8.337801933288574	4178.894150783654
252	apples have crisp sweet pulp seeds inside.	6.733664512634277	840.220630439214
253	apples are used make cider.	6.307258605957031	548.5391238388595
254	apples be eaten roasted baked pies.	7.509463787078857	1825.2345660116482
255	arson is act burning building wildland.	8.58213996887207	5335.511144886477
256	fire investigation determines fire was caused accident arson.	6.829255104064941	924.5018982202596
257	arson be done cause damage others collect insurance.	8.599175453186035	5427.182779676427
258	severity crime depends people were.	8.289480209350586	3981.763972856057
259	automobile car is vehicle transporting passengers.	5.586427688598633	266.7808910162043
260	car be powered gasoline engine.	7.713096618652344	2237.4601023819264
261	driver steers car roads passengers sit.	8.726790428161621	6165.906399076376
262	automobiles vary size number doors type trunk.	7.487191677093506	1785.032099729005
263	axe is tool used split cut wood.	7.540400981903076	1882.5847562540878
264	axe consists head attached handle.	9.7966890335083	17974.134541105675
265	heads were made stone metal.	7.859040260314941	2589.0343836069687
266	axes are used woodcutters firemen entering buildings.	6.401932716369629	603.0093584170129
267	banana is fruit grows bunchs inside.	7.592221260070801	1982.712746673117
268	banana ripe be purple have spots.	8.115761756896973	3346.806065998598
269	producers are countries india ecuador.	6.696841239929199	809.843678818883
270	bananas plantains are foods cooked potatoes.	6.96033239364624	1053.9838365542962
271	bed is piece furniture used place sleep have sex in.	7.751729965209961	2325.5921301022054
272	bed is made mattress box spring sheets pillows covers.	6.637567043304443	763.2358126038376
273	waterbeds mattress is filled water airbeds it is filled air.	5.650655269622803	284.4778144331209
274	type bed is hammock fabric sling suspended ground.	9.527975082397461	13738.743075868906
275	bee is flying insect body legs.	8.80956745147705	6698.021421061444
276	bees spread pollen flowers they collect make honey.	6.5692877769470215	712.8619455749334
277	bees are insects live colony located hive.	7.721741676330566	2256.8869260334645
278	bees have stingers attack they feel threatened.	6.22934627532959	507.42365968222026
279	bicycle is vehicle wheels pedals frame.	7.601978778839111	2002.1537974730245
280	bicycle is propelled pedalling cyclist saddle.	7.356753349304199	1566.7416338897692
281	wheels have rubber tires tube air.	7.318088054656982	1507.3193008596559
282	people use bicycles transportation recreation racing.	8.550342559814453	5168.524652800659
283	blacksmith creates objects forging iron steel.	6.6382927894592285	763.7899291096695
284	blacksmith hammers bends iron anvil change its shape.	5.8377580642700195	343.0094727975043
285	blacksmiths wears apron handle metal tongs.	5.434830665588379	229.25402439339913
286	blacksmiths make objects weapons horse shoes iron furniture.	6.300436019897461	544.8094060870619
287	blender is kitchen appliance used mix ingredients food.	6.660565376281738	780.9923668885442
288	blenders have glass plastic container rotating blade bottom.	7.601150035858154	2000.4952139312347
289	blenders are used make milk shakes fruit smoothies.	6.03742790222168	418.8144166948879
290	blenders are used make drinks ice.	6.753142356872559	856.7467410301581
291	boy is male child has puberty.	7.183633327484131	1317.6871603053698
292	term is used indicate sex distinctions relative girls.	8.165916442871094	3518.944771662111
293	boys play games fight other.	7.995121479034424	2966.4507367394813
294	adult male behaving is referred boy.	8.304495811462402	4042.003692363982
295	broccoli is plant cabbage family.	6.268089294433594	527.4685772774283
296	broccoli has flower head stalk.	7.013167858123779	1111.1689609323807
297	broccoli is vitamins fiber nutrients.	7.68086051940918	2166.483270848185
298	broccoli be boiled raw.	8.307351112365723	4053.5613215603576
299	butterfly is flying insect wings.	6.179085731506348	482.5505738262191
300	wings butterflies be patterned.	7.735043048858643	2287.1071595200665
301	metamorphosis is transformation caterpillar butterfly.	6.475508213043213	649.0489989736891
302	people collect butterflies their wings.	7.8711724281311035	2620.636295458142
303	carpenter is artist laborer works wood.	6.424110412597656	616.5321143172531
304	carpenters build repair houses furniture boats objects.	6.605530261993408	739.1717199804349
305	carpenters use tools hammers saws pliers planes.	4.531555652618408	92.9029734791769
306	luthier is carpenter makes repairs instruments.	6.785266399383545	884.7157432829774
307	cats are animals legs tail.	8.414530754089355	4512.157746389973
308	cats groom themselves licking their fur.	6.168923377990723	477.6715574398167
309	cats hunt mice birds are fed their owners.	7.465630531311035	1746.9567119324975
310	claws cats are they keep sharp.	7.387205123901367	1615.1855551738956
311	chair is piece furniture designed people sit.	7.995319843292236	2967.039232904585
312	chairs consist seat raised floor level supported legs.	8.850912094116211	6980.753171183591
313	chairs have arm rests cushion.	7.457122802734375	1732.1571231024689
314	seats are fixed chairs located vehicles places cinemas.	7.476171970367432	1765.4695542132374
315	clarinet is instrument.	6.550684452056885	699.722936755367
316	clarinet is tube flare bottom.	7.378178119659424	1600.670878900709
317	player chooses notes pressing keys holes.	9.083832740783691	8811.674251596196
318	clarinet is used jazz music.	6.07545280456543	435.0464489420977
319	cod is fish lives colder areas atlantic.	7.942810535430908	2815.261792695284
320	cod flesh is flakes cooked.	9.16072940826416	9515.995592582944
321	cod is used chips salted cod dishes.	7.664553642272949	2131.44118434475
322	cod has been caught salted traded time vikings.	7.374087333679199	1594.136251903425
323	coffee is made coffee beans seeds coffee plant.	5.55057954788208	257.3866805947663
324	coffee is drink countries served hot.	6.765344142913818	867.2646194119385
325	coffee contains drug called caffeine keeps people awake.	5.64756965637207	283.60137878546976
326	coffee is export.	7.211270809173584	1354.612628172123
327	desert is environment rain falls.	7.452953815460205	1724.9508140421826
328	deserts are filled sand dunes rocks.	5.418741226196289	225.59497065879094
329	animals plants have adapted live deserts.	8.17203426361084	3540.5390325247163
330	desert is sahara africa.	5.280079364776611	196.38546082154932
331	desk is piece furniture used working computer.	7.608712673187256	2015.6815858443051
332	desk has surface be made wood plastic metal.	7.40058708190918	1636.9451688470817
333	desk have drawers store supplies papers.	7.139931678771973	1261.3422097056655
334	cubicle consists desk surrounded partitions sides.	8.679636001586914	5881.905197470025
335	door is barrier entrance exit enclosed area.	7.959220886230469	2861.842382878809
336	doors have locks control gets pass them.	8.01308822631836	3020.229878915936
337	doors are opened pushing pulling handle they are.	7.485095024108887	1781.2934275681253
338	types doors slide consist revolving chamber.	10.244094848632812	28116.021377643683
339	dress is piece clothing women wear.	7.4227118492126465	1673.5658176415254
340	dress is shirt attached matching skirt.	7.444971561431885	1711.236626341272
341	dress is worn occasions wedding dance.	7.819558620452881	2488.8066572239995
342	it be climb stairs ride bike dress.	8.269535064697266	3903.1338655031013
343	drunk driving is act driving effects alcohol.	6.62283182144165	752.0718175429846
344	drunk driving vehicle is crime world.	7.291247844696045	1467.400643332001
345	it plays role half deaths.	9.261435508728027	10524.230126276017
346	drunk drivers are caught field sobriety breathing tests.	5.610659599304199	273.3244631857585
347	drought is shortage water supply caused lack rain.	7.245567798614502	1401.8776542285661
348	drought cause crops plants stop growing die.	6.970365047454834	1064.6113132621533
349	drought turn areas desert cause famine.	7.842743873596191	2547.18440595211
350	numbers people have migrate dust bowls.	7.804299354553223	2451.117579802734
351	eagles are birds prey hunt day have eyesight.	7.4783935546875	1769.3960536022576
352	eagles have hooked beaks tearing legs talons.	6.76189661026001	864.279844328096
353	eagles live eyries species eat others mammals.	8.248273849487305	3821.0244622746904
354	bald eagle has head is bird states.	6.95858907699585	1052.1480096615296
355	earthquakes shake ground knock buildings structures.	7.273709774017334	1441.8896280248584
356	shaking trigger landslides activity.	7.963838577270508	2875.0880454604358
357	earthquakes are caused release energy earth's crust.	5.698075771331787	298.29286469298575
358	earthquake sea displace seabed cause tsunami.	5.8425774574279785	344.66656017423514
359	elephants are kind land mammal weighing tons.	6.272771835327148	529.9442621849782
360	elephant has nose called trunk grab things food.	8.239615440368652	3788.0832841209867
361	elephant has pair ivory tusks moving objects digging trees.	6.826199054718018	921.6808875674095
362	flaps its ears cool blood them its body.	7.500322341918945	1808.6253162592693
363	eye is organ sensing light coding it cortex.	9.133941650390625	9264.467385943035
364	animals have eyes detect color motion texture.	7.106165885925293	1219.463011015406
365	fovea is center eye part it.	6.971093654632568	1065.3872793593994
366	insects have compound eyes made eye units facing directions.	6.731728553771973	838.595571394705
367	farm is used grow plants raise animals food.	7.238454341888428	1391.9408426408088
368	farmers are people run farm decide produce.	7.519529819488525	1843.7002183165498
369	farms have house farmers silo barn.	7.653456211090088	2107.9184249904124
370	cooperative is farm farmers share land equipment.	7.631411552429199	2061.9585291684652
371	primates have fingers thumb hand.	7.717402458190918	2247.115017898186
372	fingers are used grasping writing grooming activities.	8.128645896911621	3390.2057675054784
373	fingertips are temperature pressure vibration.	7.849495887756348	2564.4412247108944
374	nail protects tip finger be grown decorated.	8.936216354370117	7602.377865439447
375	flood is overflow expanse water submerges inhabited land.	6.68463134765625	800.0156961446368
376	flood be caused rain melt earthquakes sea.	8.449529647827148	4672.874321947228
377	flood river flow its channel break dams levees.	6.728729248046875	836.0841350617703
378	flood people evacuate water causes diseases.	7.66180419921875	2125.588957054485
379	floor is surface building used walking on.	7.655453205108643	2112.132131449667
380	floors be made tile linoleum floorboards.	5.917913913726807	371.6356406711588
381	people put carpets floor comfort dampen noise.	7.293086528778076	1470.1012115218987
382	buildings floor has pipes wiring it.	7.34636926651001	1550.5566376511422
383	foot is body part end leg.	7.8506669998168945	2567.4462320144166
384	people use their feet walking running standing straight.	6.680604457855225	796.8005988630225
385	people use their feet kick fighting sports.	7.180582046508789	1313.6726543491955
386	cultures have rules behavior related feet.	8.3251314163208	4126.279433279185
387	forest is area density trees canopy cover.	7.887096881866455	2662.702549001403
388	type depends temperature rainfall its location.	9.333669662475586	11312.568717621223
389	forest ecosystem has types trees animals ground plants.	8.195669174194336	3625.216081472568
390	deforestation is cutting forests disregarding regeneration.	7.2913818359375	1467.5972753391022
391	fork is tool eating foods handle tines.	9.182519912719727	9725.629658049842
392	forks are made metal plastic disposable.	7.593605995178223	1985.4601804163328
393	forks are used lift food mouth hold food place cutting.	7.521766185760498	1847.8280212196398
394	forks are used cultures are kinds foods.	7.813577175140381	2473.9644295486955
395	frying pan is pan sloping sides handle.	6.481252670288086	652.7881626487354
396	frying pan is used fry food.	5.513421058654785	247.99809350479924
397	food is cooked oil covering bottom pan.	7.481635093688965	1775.1409260026305
398	frying pans are made iron steel.	6.222441673278809	503.932168789516
399	girl is human has reached maturity.	7.086066246032715	1195.1969303169965
400	body girl develops woman.	9.912814140319824	20187.404318639514
401	girls playing dolls games.	7.169348239898682	1298.997691975329
402	girls grow hair dresses skirts.	8.697661399841309	5988.89020812411
403	glove is piece clothing covers hand fingers.	7.3383331298828125	1538.1460858963853
404	gloves protect cold are made wool lined material.	7.5934038162231445	1985.0588027281349
405	rubber latex gloves are used shield hands germs chemicals.	6.741334915161133	846.6902414263097
406	mitten is kind glove fingers are covered together.	7.380479335784912	1604.3586100446282
