Index	Sentence	Surprisal	PPL
24	hardest part was horror leaving casino losing money i did have.	109.04210329055786	2.27187145155659e+47
25	good data social economic effects legalized gambling are hard come by.	96.68519687652588	9.768940967080453e+41
26	studies indicate having casino nearby makes gambling problems likely.	91.02260732650757	3.393251817234653e+39
27	gambling be associated personal bankruptcies marriage problems.	84.08284950256348	3.2863783559254323e+36
28	past generation has been dramatic expansion legalized gambling.	86.58751773834229	4.0223620212770425e+37
29	most states have instituted lotteries many have casinos well.	93.58949184417725	4.419772059077787e+40
30	gambling has become big controversial business.	59.19980525970459	5.130370787590347e+25
31	wind hurricane shook house shattering window kitchen.	84.8322582244873	6.953150572911336e+36
32	we ran grabbed food slammed door surrendered kitchen hurricane.	118.9855842590332	4.7291454316369056e+51
33	i was afraid our house be ripped its foundation.	73.92681312561035	1.2764593978632874e+32
34	night wind shaking house we fell huddled sofa.	95.13704681396484	2.077277207263364e+41
35	hurricanes tear limbs trees suck houses their foundations.	101.70461654663086	1.4782699552887246e+44
36	they dump heavy rains trigger floods mudslides.	78.09127807617188	8.215067822327069e+33
37	hurricanes bring storm surge wall ocean water lurches land.	98.81344318389893	8.206030232018368e+42
38	scientists use several methods look evidence ancient hurricanes.	94.47220230102539	1.0684547953844393e+41
39	strongest storms deposited layers windblown beach sand bottoms coastal lakes.	118.6495132446289	3.379316607535144e+51
40	trees drenched passing hurricanes preserve record storm their growth rings.	115.28095722198486	1.1638140343978706e+50
41	american ice cream is exported world different countries have different preferences.	87.94710874557495	1.5665491581539642e+38
42	many people enjoy their ice cream flavored local delicacies.	63.28457689285278	3.048895463800734e+27
43	tropical places vanilla ice cream is topped bananas fresh mangos.	104.21751022338867	1.8242720644244578e+45
44	i remember making ice cream home child.	63.949689865112305	5.92921812924156e+27
45	we poured cream mixture frozen tub start turning crank expose it cold.	131.5484619140625	1.3513601630259914e+57
46	it froze i couldn't turn hand crank more.	82.19737815856934	4.987326046822879e+35
47	i put container half-frozen ice cream freezer harden.	89.86548185348511	1.0667996942462065e+39
48	ice cream is mixture milk cream sugar flavorings half whipped-in air.	123.54411029815674	4.513623959185452e+53
49	butterfat milk cream is makes it smooth silky.	87.76063346862793	1.300046372329768e+38
50	high-priced premium ice cream is loaded butterfat natural flavorings.	92.85672760009766	2.1240483788057927e+40
51	i use riding lawn mower uncomfortable chair makes my back hurt.	95.17800092697144	2.16411632511899e+41
52	i use levers front me control machine.	79.03310775756836	2.106893516909825e+34
53	sharp blades lawn mower sever blade grass.	83.15741348266602	1.302584196627285e+36
54	mowing lawn is long task it has taught me patience.	88.6143045425415	3.052836043083569e+38
55	lawn mower is machine revolving blades cut grass height.	109.50100421905518	3.5948592842514816e+47
56	blades be powered muscle machine have motor.	88.7170934677124	3.383328316256268e+38
57	common power source lawn mowers is small gas engine.	85.47274732589722	1.3192968234063884e+37
58	electric lawnmowers are environment they do create emissions.	86.27503156661987	2.9428636145012857e+37
59	they need less maintenance are expensive run.	67.90887355804443	3.107771348847171e+29
60	electric lawn mowers use much electricity ordinary toaster.	89.56113386154175	7.868758726114102e+38
61	astronauts train long time their spacewalks.	69.41575574874878	1.4024251092186364e+30
62	their training is conducted underwater.	50.1827392578125	6.224245965274469e+21
63	they spend hours pool hour they spend floating space.	87.92708015441895	1.535485504559124e+38
64	astronauts practice be able perform construction repair work outside space station.	106.75326538085938	2.3033189468084857e+46
65	commanders shuttle flights are pilots many have backgrounds military test pilots.	118.80786180496216	3.9591211240603575e+51
66	other astronauts are trained doctors engineers scientists run experiments space.	104.37604904174805	2.1376772813139955e+45
67	crews were young men astronauts are diverse.	80.08052158355713	6.0052159810809e+34
68	team astronauts floated exterior space shuttle.	73.95418453216553	1.3118804374226292e+32
69	they carried tools needed repair broken part huge telescope.	103.89976501464844	1.3276836800074716e+45
70	astronaut loosened bolts pipe other fitted replacement part place.	112.38502979278564	6.429812187727904e+48
71	computers have been used art long time experimental artists.	85.25703859329224	1.0633136877763654e+37
72	computers are affordable widespread computer graphics have entered mainstream art world.	91.79985523223877	7.381940950608174e+39
73	computer science conferences have art exhibitions showcase latest graphics technology.	85.93677091598511	2.0982894710233011e+37
74	brand new conferences have sprung are devoted bridging cultures.	92.66833639144897	1.7593293260588402e+40
75	computer graphics specialist works doctors visualize medical conditions surgical procedures.	96.98797225952148	1.3223339957001599e+42
76	she uses digital animation help doctors understand structures patient's body.	97.11099433898926	1.495439933179854e+42
77	seeing internal structures animation screen is clearer squinting x-rays.	103.87566375732422	1.2960673609125709e+45
78	modern digital animation is powerful tool education.	68.31808567047119	4.679157038109268e+29
79	field computer graphics we ask graphics help students.	82.53424072265625	6.98498236398501e+35
80	research does suggest vivid engaging digital imagery be effective classroom.	104.2411117553711	1.8678397900655336e+45
81	reason he came law school first place was cliche.	83.39413785934448	1.6504937928900455e+36
82	he wanted change things better.	48.362735748291016	1.0084845872162372e+21
83	he recalled evening law school he program director had pulled all-nighter.	108.00266456604004	8.034544341035581e+46
84	they finished drafting petition several evicted families sunrise.	102.9246711730957	5.00745139143121e+44
85	past cost legal education has gone relentlessly.	76.86423301696777	2.408309256945275e+33
86	private law school tuition increased factor.	62.294626235961914	1.132954389824096e+27
87	market admission law school new lawyers crash.	86.05039596557617	2.3507807917859965e+37
88	law school faculty have minimal experience practicing law.	60.88761043548584	2.7742987640925085e+26
89	professors focus writing law review articles prestigious journals.	85.07433128356934	8.857529920917615e+36
90	law schools emphasize theoretical classes topics property law feudal england.	125.65088653564453	3.710963379615585e+54
91	pharmacists are involved preventive care.	56.9879150390625	5.617421816898429e+24
92	they are becoming front-line health advisers people go pharmacies.	93.54032516479492	4.2077221532403296e+40
93	pharmacists are good source information public health.	68.78821563720703	7.487597165454767e+29
94	doctors consult pharmacists they know lot drug interactions side effects.	93.6554217338562	4.720987595731484e+40
95	pharmacists dispense prescription drugs patients offer advice safe use medications.	102.54641723632812	3.430387211958566e+44
96	they conduct health wellness screenings provide vaccines.	76.98458194732666	2.716308742080168e+33
97	pharmacists have professional degrees pass exams order be licensed.	99.18045425415039	1.1844698084152086e+43
98	i think pharmacy profession chose me much i chose be pharmacist.	98.07867765426636	3.935759003447101e+42
99	i was fascinated arranged bottles pharmacies child.	101.57002449035645	1.292114984405711e+44
100	i know it's cliche i love impact i have lives my patients.	107.1769151687622	3.5183808255383657e+46
101	person has his her own response stressful situations.	75.71779298782349	7.652787893816659e+32
102	person be devastated unemployment find working fulltime stressful.	99.72502899169922	2.0418780415426274e+43
103	are everyday stresses being stuck traffic.	71.76578950881958	1.4705722724280771e+31
104	are traumatic stresses such divorce loss child.	83.10924530029297	1.2413282212360342e+36
105	people adapt different levels stress.	64.11693572998047	7.008601771309402e+27
106	dealt stress take real toll health.	75.44941425323486	5.8514604369293336e+32
107	remember it's your reaction stress determines it be harmful beneficial.	103.90025520324707	1.3283346549472139e+45
108	my company was downsizing i felt stressed worried.	77.73774147033691	5.768622986585928e+33
109	my heart race reason i felt dizzy times.	78.03447532653809	7.761435139357575e+33
110	i started taking yoga try manage my stress level.	80.02056312561035	5.655734373433582e+34
111	man wore jet black tuxedo satin stripes.	65.89667463302612	4.154915242543463e+28
112	it was made rich fabric cut latest style.	82.6016731262207	7.47224038186173e+35
113	he had it tailored it fit man perfectly.	70.41349697113037	3.803585525906417e+30
114	it looked something professional stylist have picked formal event.	97.81306219100952	3.017679882368841e+42
115	tuxedo is preferred today's grooms are making personal statements wedding attire.	118.31005096435547	2.4065909960531622e+51
116	shorter jackets are cutting edge wedding fashion men.	82.35614776611328	5.845484666437388e+35
117	grooms are jazzing their tuxedos colorful shirts satin ties.	108.08814811706543	8.751576357963283e+46
118	tuxedo jacket is tailless dinner jacket black silk lapels.	91.47212076187134	5.3190894628397665e+39
119	black tie trousers be perfect match tuxedo jacket.	77.6341667175293	5.201040224350721e+33
120	shirt be plain white tie be black match jacket lapels.	92.22659683227539	1.1311028299686468e+40
121	concert pianist went adulthood.	64.62406158447266	1.1637865784362846e+28
122	her blindness was caused genetic condition damaged eyes.	85.14659070968628	9.521261608274838e+36
123	she told interviewers being blind was advantage pianist.	88.08157205581665	1.7920111238569203e+38
124	she had visual distractions she concentrate her music.	80.62397766113281	1.034066829843237e+35
125	government defines vision insufficient ordinary activities life.	91.99581146240234	8.979936721040629e+39
126	establishing parameters legal blindness resources be focused blind.	98.88530731201172	8.817456116590866e+42
127	overlook have vision problems do meet standard.	76.97995805740356	2.703777822582131e+33
128	developing countries blindness children is caused infectious disease nutritional deficiencies.	107.39564895629883	4.3786246952931965e+46
129	causes be prevented medicine vitamin supplements.	70.8733081817627	6.02402350234289e+30
130	developed countries blindness is likely be caused genetic problems.	84.6427230834961	5.752644923310086e+36
131	one knows taste gets your mouth your brain.	73.37030506134033	7.3167568646882985e+31
132	scientists think process begins molecule food touches taste bud cell.	110.85982704162598	1.3989788503974549e+48
133	cell carries taste message taste nerves cell.	94.86489295959473	1.5823390233157811e+41
134	it was believed taste bud responded basic tastes.	83.96728944778442	2.9277262562155504e+36
135	is taste bud tip tongue respond you were eating something sweet.	101.79362487792969	1.6158817552921889e+44
136	scientists think single taste bud be sensitive basic tastes.	97.35884523391724	1.9160606397129075e+42
137	my sense taste isn't good i tend eat foods strong flavors.	100.59251546859741	4.861545881040224e+43
138	i like lots hot sauce i drink my coffee cream it's bitter.	99.90589904785156	2.446699685021374e+43
139	i can't taste sweetness i make cookies i add extra sugar.	83.03256511688232	1.1497008396482014e+36
140	hip fractures are real problem aging individuals.	72.37777709960938	2.7118721233082024e+31
141	patients are faced pain break difficult process healing.	93.20674324035645	3.0142152687436044e+40
142	families have adjust patient's loss independence.	84.23838806152344	3.83943305486709e+36
143	society hip fractures involve substantial expense time hospital.	104.49502944946289	2.4077682105370193e+45
144	race i heard sound someone snapping their fingers.	75.0029444694519	3.744250613128755e+32
145	i felt crunch i knew my foot was broken.	75.8393325805664	8.641788854729769e+32
146	step felt running spikes.	60.574477195739746	2.0284354424532495e+26
147	doctor's office x-ray showed fracture.	62.75477361679077	1.7949480965506993e+27
148	are few different types bone fracture.	62.566919803619385	1.4875378340656143e+27
149	closed simple fractures bone is broken skin is intact.	83.0738353729248	1.198142001899444e+36
150	open compound fractures broken bone has punctured skin produced open wound.	106.72289371490479	2.2344149739484794e+46
151	new ear piercings become infected they're cleaned.	82.1768569946289	4.886023291626108e+35
152	signs infection include tenderness swelling redness earlobe.	92.98705816268921	2.419726320152773e+40
153	you see symptoms clean area apply ointment.	80.71438980102539	1.1319157443603322e+35
154	redness swelling don't go contact your health care provider.	80.87208461761475	1.3252569468957054e+35
155	local hospital has initiated new measures reduce infections.	74.75667667388916	2.9269288465777025e+32
156	they have improved hand washing habits ensured infected patients are isolated other patients.	107.847900390625	6.882528595912766e+46
157	hospital has seen infection rates drop new measures began.	84.63079833984375	5.684453497973566e+36
158	scrubbing wound soap alcohol delays healing increases risk infection.	106.2601957321167	1.4067491208650103e+46
159	band-aids increase risk infection holding heat moisture.	98.02596282958984	3.7336597686433457e+42
160	most skin infections be treated they are diagnosed.	68.61466312408447	6.2946207991161616e+29
161	modern opera started end sixteenth century.	67.63959884643555	2.3741302255924775e+29
162	it began effort rediscover imitate greek tragic performance.	113.26326370239258	1.547427919295474e+49
163	early founders opera chose tales antiquity their subject matter.	108.27162551879883	1.0514037205699724e+47
164	branched different sources stories musical traditions.	79.14234256744385	2.350080083466547e+34
165	opera is art form singers musicians perform play combines words music.	119.9632215499878	1.2570864653281703e+52
166	it incorporates many elements spoken theatre such acting scenery costumes.	116.85330963134766	5.607219599673239e+50
167	performances are given opera house accompanied orchestra.	80.44760513305664	8.668640481248075e+34
168	opera singer has worked win role new production.	98.16522216796875	4.291551240999129e+42
169	her job is singing.	43.74686241149902	9.977481837628551e+18
170	acting stage presence musical interpretation are critical.	82.1536922454834	4.774140657360687e+35
171	her pure strong voice is star show.	72.51948833465576	3.124738038017906e+31
172	painter keep many elements mind completing painting.	90.81586933135986	2.7595033133189107e+39
173	she has use solid elements design strong composition lighting.	98.65885162353516	7.030639843213779e+42
174	she has execute brush strokes skill.	67.73869943618774	2.6214608516763283e+29
175	content painting reveal glimpse painter's soul.	82.40812301635742	6.157339356327303e+35
176	painters were employed skilled artisans creative artists.	77.81851959228516	6.253939114141658e+33
177	prominent painters had social status scholars members royal court.	101.1211462020874	8.248135735391041e+43
178	they signed their work decided its subject imagery established personal relationship their patrons.	132.95652770996094	5.5244152754218726e+57
179	painter i learned focus actual scene more painting itself.	99.51642847061157	1.657432091610127e+43
180	artist's eye is camera lens has record everything its field vision.	105.04910945892334	4.190333286932514e+45
181	i found provides useful information more is needed good painting.	88.58437585830688	2.962822391078671e+38
182	eagle owl is impressive bird.	53.672916412353516	2.041039574685356e+23
183	it has ear tufts stick horns.	70.0685977935791	2.69404829245603e+30
184	its large orange eyes are downright creepy look they pierce you.	88.09460878372192	1.8155260309634754e+38
185	owl hunts night flying darkness.	66.72908782958984	9.551567009117558e+28
186	owl species have become endangered others are thriving.	71.72241258621216	1.4081470671706653e+31
187	barred owl has spread its previous habitat.	72.9120626449585	4.627074274209823e+31
188	early findings suggest logging have facilitated barred owl's invasion.	105.36019611358643	5.719417295888878e+45
189	owl landed thick branch gripped it her talons.	96.74699020385742	1.039163744745639e+42
190	she pressed her wings her sides settled half-closing eye.	104.02100801467896	1.4988210463116107e+45
191	she have been statue glow her eyes.	70.11256217956543	2.815132668875216e+30
192	it's unnerving watch polar bear stalk floating sea ice.	88.9881649017334	4.436791002534936e+38
193	worse you are submerged frigid waters huge animal.	90.12473630905151	1.3825334954351765e+39
194	overhead giant paws set ice polar bear pursued its prey.	104.53422164916992	2.5040075400561874e+45
195	part film crew polar bear documentary i spent months capturing shots.	103.97175216674805	1.4267840306494759e+45
196	polar bears are few animals attack people reasons other fear confusion.	111.7976975440979	3.573741479222826e+48
197	they attack hunger they live food-scarce environment.	87.92960023880005	1.539359937495051e+38
198	they sneak people careful conserve their energy.	76.14913940429688	1.1780156089143705e+33
199	seal is important part polar bear's diet.	70.15957260131836	2.9506332593378417e+30
200	hunting they wait seal's breathing hole stalk seals are basking ice.	132.1533498764038	2.4744040415756304e+57
201	polar bear crawl freeze place seal looks.	88.2444896697998	2.109089074503567e+38
202	medieval castle was structure built defense.	72.33517169952393	2.598758462891034e+31
203	its purpose was dominate its surroundings.	57.027432918548584	5.843855028539109e+24
204	castle control lands day's walk.	69.84600162506104	2.156418697458402e+30
205	times attack peasants livestock property be brought castle's walls protection.	119.2600326538086	6.22263164368565e+51
206	spectacular castles dramatic locations provide record stormy history many regions.	113.93847227096558	3.039833409035921e+49
207	today they stand atop rocky cliffs overlooking beautiful landscapes quaint villages.	89.72302150726318	9.2515210282191e+38
208	past they were home battles plots intrigue.	82.9655933380127	1.0752250518500593e+36
209	leaving train station we saw our hotel looming magnificent castle built cliff.	119.69674682617188	9.630229752059533e+51
210	thick outside walls sheltered inner courtyard hundreds feet river.	104.72772407531738	3.0385939457711564e+45
211	our tower rooms had incredible scary view.	76.15320682525635	1.1828168520117804e+33
212	climbing fifty feet side pyramid man gestured me small black entranceway.	126.68635368347168	1.0451637469624794e+55
213	led chamber pyramid's center.	60.52778244018555	1.935895523647983e+26
214	i followed him steep dark narrow passage.	77.13713645935059	3.163972601908872e+33
215	smell pyramid was chalky air was thick.	81.05339813232422	1.5887060462681386e+35
216	tomb king pyramids represented pride nation.	83.63951110839844	2.1094932665511633e+36
217	care pyramid builders took their craft is evident.	80.29480409622192	7.440298242688089e+34
218	stones covering pyramid were fitted polished structure gleamed.	105.98040390014648	1.0634194607514171e+46
219	architects are working solve mysteries pyramids were constructed.	83.9006986618042	2.739116201082148e+36
220	think ramps were built pyramid's walls raise stone blocks.	94.98635911941528	1.786699935147125e+41
221	others speculate ramps zigzagged exterior walls pyramid.	98.01222324371338	3.682711634233054e+42
222	beginner rock climbing takes courage strength.	71.63596153259277	1.2915249471437198e+31
223	climbers are learning sport try scrambling large boulders.	94.02327346801758	6.820070085410704e+40
224	they're comfortable they begin using ropes climb vertical rock faces.	99.97632694244385	2.625228510043265e+43
225	boys trip were new rock climbing.	68.36205339431763	4.889478724463262e+29
226	many were afraid heights.	50.2495379447937	6.654218350084113e+21
227	having someone check their knots harnesses helped them calm down.	86.9097261428833	5.551552964845965e+37
228	adults set climbing routes appropriate beginners.	77.95923709869385	7.198905711017933e+33
229	free-climbing is particular style rock climbing.	74.01585388183594	1.3953299436134086e+32
230	climber relies her skill physical strength ascend rock face.	110.22030639648438	7.380246401293925e+47
231	rope bolts are only equipment used.	59.48206424713135	6.803498208172166e+25
232	they are meant stop climber she falls.	76.42364597320557	1.5501286142156106e+33
233	i skied steep trail my buddies convinced me try.	92.46625900268555	1.437427823836405e+40
234	i made bad turn i found myself tumbling down.	75.03841543197632	3.8794463733243986e+32
235	i came stop flat part slope.	74.98086547851562	3.662487285151476e+32
236	my skis were be found my poles were lodged snow drift hill.	113.1622314453125	1.3987260927137314e+49
237	major strength professional skiers is they use ski poles.	91.12122535705566	3.744944249793499e+39
238	proper use ski poles improves their balance adds flair their skiing.	114.87651586532593	7.766707338586345e+49
239	it minimizes need upper body movements regain lost balance skiing.	100.50085830688477	4.435761521073823e+43
240	new ski designs stiffer boots let skiers turn quickly.	92.46449947357178	1.4349008515240458e+40
241	tighter turns increase twisting force legs.	79.5352840423584	3.48124810573886e+34
242	has led more injuries ligaments skier's knee.	90.3272476196289	1.6928762288037728e+39
243	accordion is portable musical instrument keyboards.	69.26217365264893	1.2027623417578587e+30
244	keyboard is used individual notes other chords.	75.45909929275513	5.908407384094618e+32
245	accordions produce sound bellows blow air reeds.	97.19321250915527	1.6235881435788666e+42
246	accordionist plays keyboards opening closing bellows.	93.04984045028687	2.5765124747704654e+40
247	apartment is self-contained home is part building.	65.47424554824829	2.7233505563229896e+28
248	apartment have more rooms kitchen bathroom.	66.22351169586182	5.761103821519731e+28
249	apartments are single people others families.	71.21184349060059	8.45105005725402e+30
250	building have garage laundry facility extra storage space.	80.63925170898438	1.0499824546711027e+35
251	apple is fruit be green red yellow.	73.19713115692139	6.153329233364848e+31
252	apples have thin crisp sweet pulp seeds inside.	84.78816032409668	6.653193575518776e+36
253	tart apples are used make cider.	65.44239044189453	2.637965135805436e+28
254	apples be eaten raw roasted baked pies.	69.50868797302246	1.5390035833261236e+30
255	arson is criminal act burning building wildland.	92.2910213470459	1.2063721433543198e+40
256	fire investigation determines fire was caused accident arson.	73.06977033615112	5.417489159091306e+31
257	arson be done cause damage others collect insurance.	87.97041702270508	1.6034915796912708e+38
258	severity crime depends people were harmed.	71.82605266571045	1.561918358701569e+31
259	automobile car is wheeled vehicle transporting passengers.	65.16869640350342	2.00634327628976e+28
260	car be powered gasoline electric engine.	62.689528942108154	1.6815759703235599e+27
261	driver steers car roads other passengers sit.	82.76023054122925	8.756114763691787e+35
262	automobiles vary size number doors type trunk.	89.59963989257812	8.177662557018959e+38
263	axe is tool used split cut wood.	77.16622352600098	3.257354807276672e+33
264	axe consists head attached handle.	74.8259506225586	3.1368767733451723e+32
265	axe heads were made stone metal.	67.21207666397095	1.548224773496242e+29
266	axes are used woodcutters firemen entering buildings.	87.6031665802002	1.110636246800653e+38
267	banana is long fruit grows bunchs soft edible inside.	109.57761478424072	3.8810875607480336e+47
268	banana ripe be yellow purple red have small brown spots.	93.95777797698975	6.387699942725845e+40
269	greatest producers are tropical countries such india ecuador.	97.687255859375	2.6609466784304176e+42
270	unripe bananas plantains are staple foods cooked potatoes.	91.10038948059082	3.6677223408145246e+39
271	bed is piece furniture used place sleep have sex in.	98.2895393371582	4.859645201341449e+42
272	bed is made mattress box spring sheets pillows covers.	93.80584383010864	5.487320736979174e+40
273	waterbeds mattress is filled water airbeds it is filled air.	103.86250400543213	1.2791231712046886e+45
274	type bed is hammock fabric sling suspended ground.	91.8731861114502	7.943607241981186e+39
275	bee is flying insect black yellow body legs.	82.8521580696106	9.599200510206658e+35
276	bees spread pollen flowers they collect make honey.	78.35866117477417	1.07333219784216e+34
277	bees are social insects live colony located hive.	86.6595606803894	4.322838469472299e+37
278	many bees have stingers attack they feel threatened.	73.34790802001953	7.154704677715113e+31
279	bicycle is vehicle wheels pedals frame.	72.72006511688232	3.818765619212594e+31
280	bicycle is propelled pedalling cyclist saddle.	76.89336490631104	2.4794997782347103e+33
281	wheels have rubber tires inner tube full air.	84.15127944946289	3.519138100015446e+36
282	people use bicycles transportation recreation racing.	74.8703498840332	3.279289910389825e+32
283	blacksmith creates objects forging iron steel.	79.34621334075928	2.8815264726555673e+34
284	blacksmith hammers bends hot iron anvil change its shape.	102.77721405029297	4.320926982652847e+44
285	blacksmiths wears thick apron handle metal tongs.	91.70649290084839	6.723939877853005e+39
286	blacksmiths make objects weapons horse shoes iron furniture.	103.21858406066895	6.718332399686049e+44
287	blender is kitchen appliance used mix ingredients puree food.	90.87913608551025	2.939729172007015e+39
288	blenders have glass plastic container rotating blade bottom.	92.14266586303711	1.0400430882194497e+40
289	blenders are used make milk shakes fruit smoothies.	86.42606735229492	3.422663028971008e+37
290	blenders are used make cold alcoholic drinks crushed ice.	92.71641492843628	1.8459816740991036e+40
291	boy is young male child has undergone puberty.	66.92251682281494	1.158990219970436e+29
292	term is used indicate sex distinctions relative girls.	89.6152515411377	8.3063311016619e+38
293	boys play rough games fight other.	68.43851566314697	5.2780038436442845e+29
294	adult male behaving is referred boy.	74.65230560302734	2.6368436828691306e+32
295	broccoli is plant cabbage family.	64.45756816864014	9.852947586717362e+27
296	broccoli has green flower head thick tough stalk.	91.2092113494873	4.0893773557982463e+39
297	broccoli is high vitamins fiber other nutrients.	77.17046403884888	3.2711969904223885e+33
298	broccoli be boiled stir-fried eaten raw.	79.53437232971191	3.478075654217145e+34
299	butterfly is flying insect large wings.	65.29857921600342	2.2846129259662263e+28
300	wings butterflies be colorful patterned.	70.29550123214722	3.380245845908932e+30
301	metamorphosis is transformation caterpillar butterfly.	65.4124264717102	2.5600937217423015e+28
302	people collect butterflies their colorful wings.	64.87531900405884	1.496211729908943e+28
303	carpenter is artist manual laborer works wood.	89.68331384658813	8.89136261505229e+38
304	carpenters build repair houses furniture boats other objects.	101.80529403686523	1.634848182220992e+44
305	carpenters use tools such hammers saws pliers planes.	110.5347352027893	1.0107076601007118e+48
306	luthier is carpenter makes repairs musical instruments.	83.40505409240723	1.6686096664543032e+36
307	cats are small furry animals legs tail.	72.7842378616333	4.071860331043034e+31
308	cats groom themselves licking their fur.	62.097177028656006	9.299536970587015e+26
309	cats hunt mice birds are fed their owners.	80.77708530426025	1.2051536262359965e+35
310	claws cats are retractable they keep sharp.	76.3648509979248	1.4616163744544555e+33
311	chair is piece furniture designed people sit.	82.73318290710449	8.522456767878783e+35
312	chairs consist seat raised floor level supported legs.	91.4222469329834	5.0603128336262316e+39
313	chairs have arm rests cushion.	63.71088409423828	4.66966149199327e+27
314	seats are fixed chairs located vehicles places cinemas.	103.20565032958984	6.631998806365053e+44
315	clarinet is woodwind musical instrument.	62.063292503356934	8.989705465708606e+26
316	clarinet is long black tube flare bottom.	84.70484161376953	6.121323100094834e+36
317	player chooses notes pressing keys holes.	78.15117645263672	8.722172823019203e+33
318	clarinet is used jazz classical music.	63.89188241958618	5.596183842496796e+27
319	cod is fish lives colder areas atlantic.	98.52788543701172	6.167610780645732e+42
320	cod flesh is white mild-tasting flakes cooked.	87.54875946044922	1.0518241333044613e+38
321	fresh cod is used fish chips salted cod elaborate dishes.	111.59169960021973	2.908435001966328e+48
322	cod has been caught salted traded time vikings.	105.83487224578857	9.193926114301686e+45
323	coffee is made coffee beans seeds coffee plant.	74.96506118774414	3.605059271005189e+32
324	coffee is popular drink many countries served hot.	72.99126434326172	5.008449872060661e+31
325	coffee contains mild drug called caffeine keeps people awake.	78.74795722961426	1.5841754764073308e+34
326	coffee is world's seventh-largest legal agricultural export.	69.50094985961914	1.5271405569866502e+30
327	desert is natural environment rain falls.	66.57202243804932	8.163229267170833e+28
328	hot deserts are filled sand dunes rocks.	72.60887908935547	3.416925624360825e+31
329	animals plants have adapted live deserts.	71.63233280181885	1.2868468437449256e+31
330	biggest hot desert is sahara northern africa.	87.4326753616333	9.36544564373042e+37
331	desk is piece furniture used working computer.	84.50537967681885	5.0144128160888624e+36
332	desk has flat surface be made wood plastic metal.	92.65857315063477	1.7422361483599386e+40
333	desk have drawers store supplies papers.	82.62371873855591	7.638799701973655e+35
334	cubicle consists desk surrounded partitions sides.	100.2618293762207	3.49268358923237e+43
335	door is movable barrier entrance exit enclosed area.	82.91988372802734	1.0271832837791947e+36
336	most doors have locks control gets pass them.	88.4844160079956	2.6809802008024435e+38
337	most doors are opened pushing pulling handle they are unlocked.	92.72179555892944	1.8559409890536323e+40
338	other types doors slide consist revolving chamber.	96.75681114196777	1.0494195861291576e+42
339	dress is piece clothing women wear.	63.83508110046387	5.287172424418741e+27
340	dress is shirt attached long matching skirt.	75.52990436553955	6.341918909257995e+32
341	dress is worn formal occasions such wedding dance.	86.78523588180542	4.901726259962354e+37
342	it be hard climb stairs ride bike dress.	87.9922947883606	1.6389589514724848e+38
343	drunk driving is act driving effects alcohol.	77.09595584869385	3.036324627558058e+33
344	drunk driving vehicle is crime most world.	76.5470552444458	1.753733906274453e+33
345	it plays role half vehicle-related deaths.	81.99980640411377	4.093204457872604e+35
346	drunk drivers are caught field sobriety breathing tests.	79.26935768127441	2.6683612487722947e+34
347	drought is persistent shortage water supply caused lack rain.	99.20309972763062	1.2115987020326441e+43
348	drought cause crops plants stop growing die.	75.93070125579834	9.468573667754658e+32
349	extreme drought turn areas desert cause famine.	82.3874282836914	6.031224323784877e+35
350	large numbers people have migrate dust bowls.	77.92753219604492	6.974245342577424e+33
