Index	Sentence	Surprisal	PPL
132	cell bud taste a touches food of molecule a when begins process the think scientists.	155.94696235656738	5.3321851497155706e+67
133	cell the beneath nerves taste to message taste a carries cell the.	137.59629249572754	5.718874435847495e+59
134	tastes basic four the of one to responded bud taste each that believed once was it.	158.7391004562378	8.699922631088714e+68
135	sweet something eating were you if only respond would tongue the of tip the on bud taste a is that.	180.46700859069824	2.3758881777650183e+78
136	tastes basic the of all to sensitive be can bud taste single a that think now scientists.	174.26160144805908	4.795698994934689e+75
137	flavors strong very with foods eat to tend i so good very isn't taste of sense my.	170.7522473335266	1.4346923729327286e+74
138	bitter very it's so cream no with coffee my drink i and sauce hot of lots like i.	170.53283643722534	1.1520460733091933e+74
139	sugar extra add i cookies make i when so well sweetness taste even can't i.	150.6913185119629	2.7823265532110285e+65
140	individuals aging for problem real a are fractures hip.	110.48577976226807	9.624196455519315e+47
141	healing of process difficult the and break the of pain the with faced are patients.	139.64425420761108	4.433319507600326e+60
142	independence of loss patient's the to adjust to have families.	101.20164203643799	8.939530202011295e+43
143	hospital the in time and expense substantial involve fractures hip society for and.	133.226318359375	7.235272754736123e+57
144	fingers their snapping someone like sound a heard i race the through halfway.	144.4184513092041	5.249724208835255e+62
145	broken was foot my that instantly knew i and crunch a felt i.	137.3416290283203	4.433141795800992e+59
146	spikes on running like felt step every.	87.77736186981201	1.321976990273056e+38
147	fracture the showed clearly x-ray the afterward office doctor's the at.	132.1905608177185	2.5682134898728355e+57
148	fracture bone of types different few a are there.	98.72297382354736	7.496227678426086e+42
149	intact is skin the but broken is bone the fractures simple or closed in.	122.90482521057129	2.3817018183567823e+53
150	wound open an produced and skin the punctured has bone broken the fractures compound or open in.	164.6533441543579	3.2213565246211627e+71
151	cleaned carefully not they're if infected become can piercings ear new.	140.88625144958496	1.5350466584294452e+61
152	earlobe the around redness or swelling tenderness include infection of signs.	128.38284015655518	5.701105149262852e+55
153	ointment some apply and area the clean symptoms these see you if.	116.56626462936401	4.208094698849916e+50
154	provider care health your contact away go don't swelling and redness the if.	143.0645318031311	1.3556161002172473e+62
155	infections reduce to measures new initiated has hospital local a.	125.54436874389648	3.336004129041536e+54
156	patients other from isolated are patients infected that ensured and habits washing hand improved have they.	180.0818634033203	1.6164399184002359e+78
157	began measures new the since drop rates infection seen has hospital the.	144.2462615966797	4.41931996883773e+62
158	infection of risk the increases which healing delays alcohol or soap with wound a scrubbing.	149.84445571899414	1.1929445640876412e+65
159	moisture and heat in holding by infection of risk the increase can band-aids.	134.21079540252686	1.9364569886816174e+58
160	diagnosed are they once treated be easily can infections skin most fortunately.	124.92859649658203	1.802187986727602e+54
161	century sixteenth the of end the at started opera modern.	118.93122673034668	4.4789425814924526e+51
162	performance tragic greek imitate and rediscover to effort an as began it.	128.43539428710938	6.008734570816628e+55
163	matter subject their for antiquity from tales chose opera of founders early.	139.77787971496582	5.067127734748111e+60
164	traditions musical and stories of sources different into out branched operas later.	130.5493450164795	4.97576838938964e+56
165	music and words combines that play a perform musicians and singers which in form art an is opera.	158.51083087921143	6.924352567301504e+68
166	costumes and scenery acting as such theatre spoken of elements the of many incorporates it.	134.80527687072754	3.509036425264641e+58
167	orchestra an by accompanied and house opera an in given typically are performances.	140.399582862854	9.43548218224743e+60
168	production new the in role the win to hard worked has singer opera the.	146.81925773620605	5.791532155602939e+63
169	singing about just not is job her.	76.47600889205933	1.6334605860755303e+33
170	critical all are interpretation musical and presence stage acting.	99.54843521118164	1.7113391838047346e+43
171	show the of star the certainly is voice strong pure her but.	125.14293193817139	2.2329797772283018e+54
172	painting a completing while mind in elements many keep must painter a.	133.44691467285156	9.021082808798029e+57
173	lighting and composition strong like design of elements solid use to has she.	129.07461547851562	1.1386578802826842e+56
174	skill with strokes brush the execute to has she.	99.57403564453125	1.7557158154067544e+43
175	soul painter's the of glimpse a reveal should painting the of content the importantly most.	162.7462387084961	4.78402479201792e+70
176	artists creative as than artisans skilled as more employed were painters ago long.	132.69116592407227	4.236831166401676e+57
177	court royal the of members and scholars of status social the had painters prominent however.	152.52706909179688	1.7444737848020203e+66
178	patrons their with relationship personal a established and imagery and subject its on decided work their signed they.	186.91655921936035	1.5025545408615717e+81
179	itself painting the on more and scene actual the on less focus to learned i painter a as.	170.60687637329102	1.2405805949033668e+74
180	vision of field its within everything record to has that lens camera a not is eye artist's an.	172.17834091186523	5.971773967833464e+74
181	painting good a for needed is than more but information useful provides nature found i.	161.22233200073242	1.0422433852463472e+70
182	bird impressive an is owl eagle the.	88.9751148223877	4.379266692700799e+38
183	horns like up stick that tufts ear has it.	97.7995548248291	2.977193026142138e+42
184	you through right pierce could they like look and creepy downright are eyes orange large its.	169.53697204589844	4.2557042408072074e+73
185	darkness the through silently and swiftly flying night at hunts owl this.	130.74810791015625	6.069903472096513e+56
186	thriving are others endangered become have species owl some while.	121.63743495941162	6.706050132078747e+52
187	habitat previous its beyond well spread has owl barred the.	130.82696914672852	6.5679643155738396e+56
188	invasion owl's barred the facilitated have may logging that suggest findings early.	146.9232120513916	6.425993137505127e+63
189	talons her with it gripped and branch thick a on landed owl the.	148.8230209350586	4.295530155992198e+64
190	eye an half-closing down settled and sides her to wings her pressed she.	140.74527740478516	1.3332062189884412e+61
191	eyes her of glow the for but statue a been have might she.	130.0964813232422	3.1636173869165763e+56
192	ice sea floating across stalk bear polar a watch to unnerving it's.	139.41825199127197	3.536531383518824e+60
193	animal huge the beneath directly waters frigid the in submerged are you when worse even it's.	168.1422529220581	1.0550003867258724e+73
194	prey its pursued bear polar the as ice the on down set paws giant overhead.	160.6373701095581	5.806620272820453e+69
195	shots these capturing months spent i documentary bear polar a for crew film the of part as.	174.79314804077148	8.160178683451397e+75
196	confusion or fear than other reasons for people attack will that animals few the of one are bears polar.	180.71129322052002	3.0333146545177874e+78
197	environment food-scarce a in live they because hunger of out attack may they.	149.7861123085022	1.125335556795718e+65
198	energy their conserve to careful slowly people on up sneak will they.	133.72002124786377	1.1854066190994752e+58
199	diet bear's polar the of part important an is seal the.	128.30453491210938	5.271710049221337e+55
200	ice the on basking are that seals stalk or hole breathing seal's a by wait will they hunting when.	193.1180419921875	7.414809422799902e+83
201	around looks seal the when place in freeze and forward quietly crawl will bear polar the.	167.9074192047119	8.34191252095678e+72
202	defense for primarily built structure a not was castle medieval the.	124.44736099243164	1.1137870561373303e+54
203	surroundings its dominate to was purpose its.	95.09441184997559	1.990573995747564e+41
204	walk day's a within lands control easily could castle a.	123.17811965942383	3.1302401621796363e+53
205	protection for walls castle's the inside brought be could property and livestock peasants attack of times during.	179.85097217559814	1.2831717236296944e+78
206	regions many of history stormy the of record a provide locations dramatic in castles spectacular.	158.82067680358887	9.439381698704797e+68
207	villages quaint and landscapes beautiful overlooking cliffs rocky atop stand they today.	129.95526123046875	2.746963233543881e+56
208	intrigue and plots battles to home were they past the in.	109.565673828125	3.8350192616642754e+47
209	cliff a on built castle magnificent a above looming hotel our saw we station train the leaving upon.	190.86641120910645	7.802417203679214e+82
210	river the above feet of hundreds courtyard inner an sheltered walls outside thick the.	154.4732265472412	1.221433680365698e+67
211	view scary slightly but incredible an had rooms tower our.	123.1940107345581	3.1803803796274597e+53
212	entranceway black small a into me gestured man the pyramid the of side the up feet fifty climbing after.	209.5769166946411	1.04255375007115e+91
213	center pyramid's the at chamber the into led this.	109.7218542098999	4.483279631391702e+47
214	passage narrow dark steep the down him followed i.	115.20480346679688	1.0784758744917886e+50
215	thick was air the and chalky was pyramid the inside smell the.	124.88657522201538	1.7280268359707066e+54
216	nation the of pride the represented pyramids king the of tomb the just than more.	142.87672901153564	1.123504980780409e+62
217	evident is craft their in took builders pyramid the that care the.	140.90408325195312	1.562664816016844e+61
218	gleamed structure the until polished and together fitted precisely were pyramid the covering stones the.	162.52622604370117	3.8392212022558296e+70
219	constructed were pyramids how of mysteries the solve to working still are architects.	134.63473892211914	2.9588584301690797e+58
220	blocks stone raise to walls pyramid's the inside built were ramps think some.	144.9549217224121	8.976822311080969e+62
221	pyramid the of walls exterior the up zigzagged ramps that speculate others.	129.8073525428772	2.3692828992606924e+56
222	strength and courage takes climbing rock beginner even.	91.77652931213379	7.211743113315019e+39
223	boulders large on scrambling try can sport the learning are who climbers.	137.3690128326416	4.556215505755428e+59
224	faces rock vertical climb safely to ropes using begin can they that with comfortable they're once.	165.54838180541992	7.884037950136918e+71
225	climbing rock to new were trip the on boys the of all.	121.47552967071533	5.703641525776361e+52
226	heights of afraid were many.	60.013697147369385	1.1577572511793785e+26
227	down calm them helped harnesses and knots their check else someone having.	148.4643096923828	3.0007544511375217e+64
228	beginners for appropriate routes climbing up set adults the.	107.15130138397217	3.429406130001231e+46
229	climbing rock of style particular one is free-climbing.	88.08278369903564	1.794183717922142e+38
230	face rock a ascend to strength physical and skill her on solely relies climber the.	157.07831287384033	1.652892114535482e+68
231	used equipment only the are bolts and rope.	74.12416744232178	1.554951672721127e+32
232	falls she if climber the stop to only meant are they.	119.27053928375244	6.288355193554473e+51
233	try to me convinced buddies my that trail steep the down skied hesitantly i.	162.44232177734375	3.5302379187755677e+70
234	down tumbling myself found i and turn bad a made i.	125.41407108306885	2.9284581662155925e+54
235	slope the of part flat a at stop a to came finally i.	133.5551037788391	1.0051817643267586e+58
236	hill the up drift snow a in lodged were poles my and found be to nowhere were skis my.	188.63318252563477	8.362772351514384e+81
237	poles ski use they how is skiers professional of strength major a.	130.01089715957642	2.904124453433686e+56
238	skiing their to flair adds and balance their improves poles ski of use proper.	153.7134075164795	5.713269083667309e+66
239	skiing while balance lost regain to movements body upper for need the minimizes it.	153.28315448760986	3.71559322821972e+66
240	quickly more turn skiers let boots stiffer and designs ski new.	125.94154453277588	4.9626978344231786e+54
241	legs the on force twisting the increase turns tighter and faster but.	114.61560821533203	5.983098984862529e+49
242	knee skier's the in ligaments to particularly injuries more to led has this.	148.95843505859375	4.918428687205898e+64
243	keyboards two with instrument musical portable a is accordion an.	121.30494117736816	4.809130707425568e+52
244	chords for other the notes individual for used is keyboard one.	104.13368225097656	1.677581321099864e+45
245	reeds through air blow that bellows with sound produce accordions.	107.63720703125	5.575002431691298e+46
246	bellows the closing and opening while keyboards both plays accordionist an.	123.3749008178711	3.8109972076620748e+53
247	building a of part is that home self-contained a is apartment an.	122.3588981628418	1.3797305605907028e+53
248	bathroom a and kitchen a as well as rooms more or one have may apartment an.	125.41461944580078	2.930064463912617e+54
249	families for others people single for are apartments some.	99.33306550979614	1.379755778011462e+43
250	space storage extra or facility laundry a garage a have can building the.	130.1219940185547	3.2453682009633668e+56
251	yellow or red green be can that fruit a is apple an.	110.9890365600586	1.5919379274143043e+48
252	inside seeds and pulp sweet crisp a skin thin have apples.	115.60805320739746	1.6141339479436842e+50
253	cider make to used are apples tart very some.	106.25522804260254	1.3997781571356916e+46
254	pies in baked or roasted raw eaten be can apples.	106.87246608734131	2.594909936891056e+46
255	wildland or building a burning of act criminal the is arson.	108.25824737548828	1.0374315600895799e+47
256	arson or accident by caused was fire a if determines investigation fire a.	139.36160278320312	3.3417586273768304e+60
257	insurance collect or others to damage cause to done be can arson.	123.84949493408203	6.125650809495074e+53
258	harmed were people whether on depends crime the of severity the.	126.34530544281006	7.431371425199165e+54
259	passengers transporting for vehicle wheeled a is car or automobile an.	111.45465850830078	2.5359645165656827e+48
260	engine electric or gasoline a by powered be can car a.	107.10908699035645	3.287648976853667e+46
261	sit just passengers other roads on car the steers driver the.	123.15310478210449	3.052908837765433e+53
262	trunk of type the and doors of number size in vary automobiles.	120.56389617919922	2.292106682835093e+52
263	wood cut and split to used tool a is axe the.	105.0885066986084	4.3587159795163595e+45
264	handle a to attached head a of consists usually axe the.	119.16263389587402	5.6451352308466653e+51
265	metal then and stone of made were heads axe historically.	108.32041072845459	1.103968436958209e+47
266	buildings entering firemen and woodcutters by used are axes.	107.96626281738281	7.747332105568109e+46
267	inside edible soft a with bunchs in grows that fruit long a is banana a.	156.9095811843872	1.3962566872029563e+68
268	spots brown small have and red or purple yellow be can ripe when banana a.	143.0187611579895	1.2949672332978294e+62
269	ecuador or india as such countries tropical are producers greatest the.	122.99331665039062	2.602068541787293e+53
270	potatoes like cooked often and foods staple are plantains and bananas unripe.	123.99953603744507	7.117283407739156e+53
271	in sex have or sleep to place a as used furniture of piece a is bed a.	148.76331329345703	4.0465608269777513e+64
272	covers and pillows sheets plus spring box a and mattress a of made is bed a.	151.4738473892212	6.084936826884658e+65
273	air with filled is it airbeds in and water with filled is mattress the waterbeds in.	130.81169939041138	6.468434929604163e+56
274	ground the above suspended sling fabric a hammock the is bed of type another.	134.77214527130127	3.3946812809405286e+58
275	legs six and body yellow and black a with insect flying a is bee a.	134.0036563873291	1.5741587359547488e+58
276	honey make to nectar collect they as flowers between pollen spread bees.	115.03605270385742	9.110095071338428e+49
277	hive a in located colony a in together live and insects social are bees.	132.38077354431152	3.1062718456749082e+57
278	threatened feel they if attack can and stingers have bees many.	128.24664306640625	4.975186969601069e+55
279	frame a on pedals and wheels two with vehicle a is bicycle a.	120.67257690429688	2.555255116585214e+52
280	saddle the on cyclist a of pedalling the by propelled is bicycle a.	132.8296766281128	4.866263175436722e+57
281	air of full tube inner an with tires rubber have wheels the.	123.97333145141602	6.933200385808852e+53
282	racing and recreation transportation for bicycles use people.	74.05078125	1.4449262384274593e+32
283	steel or iron forging by objects creates blacksmith a.	98.69807052612305	7.311852198343814e+42
284	shape its change to anvil an on iron hot bends and hammers blacksmith a.	145.80873489379883	2.1082833437160183e+63
285	tongs with metal the handle and apron thick a wears blacksmiths.	121.24732303619385	4.5398691974482994e+52
286	furniture iron or shoes horse weapons like objects make blacksmiths.	110.64425039291382	1.1276839517518001e+48
287	food puree or ingredients mix to used appliance kitchen a is blender a.	119.6967306137085	9.630073623577965e+51
288	bottom the in blade rotating a with container plastic or glass a have blenders.	133.70527839660645	1.1680585399284039e+58
289	smoothies fruit and shakes milk make to used are blenders.	111.57463836669922	2.8592344180044225e+48
290	ice crushed with drinks alcoholic cold make to used also are blenders.	126.49279022216797	8.612332610366191e+54
291	puberty undergone not has who child male young a is boy a.	129.30955505371094	1.440211310239973e+56
292	girls to relative distinctions sex indicate to used is term the.	120.65507125854492	2.510912976975217e+52
293	other each with fight and games rough play to like boys traditionally.	118.5006308555603	2.911857264624293e+51
294	boy a as to referred often is immaturely behaving male adult an.	128.2510986328125	4.997403702838768e+55
295	family cabbage the in plant a is broccoli.	82.48773145675659	6.667554839686004e+35
296	stalk tough thick a and head flower green a has broccoli.	115.45270442962646	1.3818867560677411e+50
297	nutrients other and fiber vitamins in high is broccoli.	90.88836431503296	2.9669832274673214e+39
298	raw eaten or stir-fried boiled be can broccoli.	95.8868522644043	4.396740415157386e+41
299	wings large four with insect flying a is butterfly a.	107.85299015045166	6.917648313112372e+46
300	patterned and colorful very be can butterflies of wings the.	109.23920249938965	2.7668324019775954e+47
301	butterfly a into caterpillar a of transformation the is metamorphosis.	106.91828441619873	2.716570226407475e+46
302	wings colorful their of because butterflies collect people some.	109.52475357055664	3.681256741916387e+47
303	wood with works who laborer manual or artist an is carpenter a.	119.6204104423523	8.922451134044175e+51
304	objects other and boats furniture houses repair and build carpenters.	100.09602785110474	2.9590517206434573e+43
305	planes and pliers saws hammers as such tools use carpenters.	107.51793193817139	4.94816925376236e+46
306	instruments musical repairs and makes that carpenter a is luthier a.	121.8753867149353	8.507616994685364e+52
307	tail a and legs four with animals furry small are cats.	108.1974630355835	9.762502369276937e+46
308	fur their licking by themselves groom to like cats.	91.43389892578125	5.1196204170770255e+39
309	owners their by fed often are but birds or mice hunt can cats.	134.57266235351562	2.7807674753194956e+58
